  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.152 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1618   0.00826   0.00146  -0.0473   1.0000   1.0000   1.0000 249.0000
  -0.500   0.2158   0.00845   0.00157  -0.0473   1.0000   1.0000   1.0000 249.0000
   0.000   0.2691   0.00873   0.00182  -0.0474   1.0000   1.0000   1.0000 249.0000
   0.500   0.3557   0.00894   0.00206  -0.0541   0.9762   1.0000   4.6685 249.0000
   1.000   0.4466   0.00876   0.00189  -0.0602   0.9132   1.0000  11.8773 249.0000
   1.500   0.5102   0.00879   0.00156  -0.0594   0.7842   1.0000  26.5721 249.0000
   2.000   0.5573   0.00965   0.00153  -0.0561   0.6322   1.0000  43.8950 249.0000
   2.500   0.6058   0.01067   0.00175  -0.0541   0.5188   1.0000  56.7399 249.0000
   3.000   0.6560   0.01165   0.00206  -0.0528   0.4336   1.0000  66.3896 249.0000
   3.500   0.7070   0.01261   0.00243  -0.0517   0.3653   1.0000  74.1317 249.0000
   4.000   0.7581   0.01359   0.00285  -0.0508   0.3057   1.0000  80.9095 249.0000
   4.500   0.8091   0.01462   0.00333  -0.0499   0.2491   1.0000  87.3670 249.0000
   5.000   0.8593   0.01575   0.00382  -0.0490   0.1925   1.0000  93.8666 249.0000
   5.500   0.9084   0.01714   0.00440  -0.0481   0.1305   1.0000 101.0961 249.0000
   6.000   0.9544   0.01960   0.00558  -0.0467   0.0704   1.0000 108.3527 249.0000
   6.500   0.9985   0.02296   0.00740  -0.0447   0.0454   1.0000 111.5848 249.0000
   7.000   1.0419   0.02741   0.00988  -0.0428   0.0354   1.0000 112.9679 249.0000
   7.500   1.0847   0.03219   0.01360  -0.0404   0.0300   1.0000 113.7538 249.0000
   8.000   1.1153   0.04077   0.01992  -0.0380   0.0284   1.0000 113.9969 249.0000
   8.500   1.1279   0.04925   0.02845  -0.0349   0.0275   1.0000 114.1324 249.0000
