  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.124 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1572   0.00909   0.00157  -0.0465   1.0000   1.0000   1.0000 249.0000
  -0.500   0.2109   0.00929   0.00167  -0.0465   1.0000   1.0000   1.0000 249.0000
   0.000   0.2640   0.00957   0.00192  -0.0465   1.0000   1.0000   1.0000 249.0000
   0.500   0.3161   0.00999   0.00235  -0.0468   1.0000   1.0000   1.0000 249.0000
   1.000   0.4299   0.00999   0.00244  -0.0582   0.9472   1.0000   8.0023 249.0000
   1.500   0.5080   0.00977   0.00210  -0.0604   0.8423   1.0000  19.9641 249.0000
   2.000   0.5596   0.01033   0.00189  -0.0571   0.6845   1.0000  37.9540 249.0000
   2.500   0.6069   0.01143   0.00209  -0.0543   0.5577   1.0000  52.3364 249.0000
   3.000   0.6561   0.01254   0.00245  -0.0527   0.4651   1.0000  62.8150 249.0000
   3.500   0.7064   0.01363   0.00289  -0.0514   0.3916   1.0000  71.1453 249.0000
   4.000   0.7570   0.01473   0.00340  -0.0503   0.3280   1.0000  78.3715 249.0000
   4.500   0.8071   0.01592   0.00394  -0.0492   0.2696   1.0000  85.0232 249.0000
   5.000   0.8568   0.01719   0.00456  -0.0481   0.2104   1.0000  91.8000 249.0000
   5.500   0.9049   0.01868   0.00520  -0.0470   0.1468   1.0000  99.1750 249.0000
   6.000   0.9504   0.02122   0.00642  -0.0455   0.0845   1.0000 106.6108 249.0000
   6.500   0.9946   0.02489   0.00839  -0.0435   0.0549   1.0000 110.3275 249.0000
   7.000   1.0389   0.02965   0.01109  -0.0417   0.0423   1.0000 111.9995 249.0000
