  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.161 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1630   0.00805   0.00143  -0.0476   1.0000   1.0000   1.0000 249.0000
  -0.500   0.2170   0.00825   0.00155  -0.0475   1.0000   1.0000   1.0000 249.0000
   0.000   0.2704   0.00852   0.00180  -0.0476   1.0000   1.0000   1.0000 249.0000
   0.500   0.3642   0.00865   0.00196  -0.0556   0.9702   1.0000   5.3599 249.0000
   1.000   0.4499   0.00846   0.00175  -0.0605   0.9033   1.0000  13.0082 249.0000
   1.500   0.5099   0.00860   0.00144  -0.0590   0.7675   1.0000  28.4718 249.0000
   2.000   0.5568   0.00949   0.00145  -0.0559   0.6188   1.0000  45.4161 249.0000
   2.500   0.6056   0.01049   0.00167  -0.0540   0.5091   1.0000  57.8341 249.0000
   3.000   0.6561   0.01143   0.00197  -0.0528   0.4257   1.0000  67.2848 249.0000
   3.500   0.7073   0.01236   0.00233  -0.0519   0.3586   1.0000  74.8954 249.0000
   4.000   0.7586   0.01330   0.00274  -0.0510   0.2995   1.0000  81.6092 249.0000
   4.500   0.8096   0.01431   0.00318  -0.0501   0.2444   1.0000  87.9069 249.0000
   5.000   0.8601   0.01540   0.00367  -0.0493   0.1876   1.0000  94.4340 249.0000
   5.500   0.9095   0.01675   0.00423  -0.0484   0.1259   1.0000 101.6455 249.0000
   6.000   0.9556   0.01918   0.00537  -0.0471   0.0671   1.0000 108.7719 249.0000
   6.500   0.9992   0.02249   0.00709  -0.0451   0.0432   1.0000 111.8885 249.0000
   7.000   1.0431   0.02682   0.00973  -0.0429   0.0339   1.0000 113.1809 249.0000
   7.500   1.0846   0.03218   0.01322  -0.0410   0.0285   1.0000 113.9799 249.0000
   8.000   1.1159   0.03939   0.01971  -0.0379   0.0271   1.0000 114.1963 249.0000
   8.500   1.1276   0.04880   0.02867  -0.0349   0.0264   1.0000 114.3031 249.0000
   9.000   1.1186   0.05965   0.03868  -0.0331   0.0275   1.0000 114.1346 249.0000
