  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.325 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1799   0.00581   0.00113  -0.0507   0.9986   1.0000   1.3955 249.0000
  -0.500   0.2684   0.00580   0.00107  -0.0575   0.9758   1.0000   4.7147 249.0000
   0.000   0.3440   0.00571   0.00092  -0.0610   0.9338   1.0000   9.5291 249.0000
   0.500   0.4040   0.00577   0.00071  -0.0606   0.8390   1.0000  20.3455 249.0000
   1.000   0.4520   0.00642   0.00063  -0.0579   0.6920   1.0000  37.0933 249.0000
   1.500   0.5020   0.00721   0.00072  -0.0564   0.5678   1.0000  51.1874 249.0000
   2.000   0.5539   0.00790   0.00086  -0.0555   0.4743   1.0000  61.7689 249.0000
   2.500   0.6067   0.00854   0.00103  -0.0548   0.3990   1.0000  70.3055 249.0000
   3.000   0.6597   0.00918   0.00122  -0.0543   0.3364   1.0000  77.4155 249.0000
   3.500   0.7129   0.00982   0.00145  -0.0538   0.2833   1.0000  83.4568 249.0000
   4.000   0.7658   0.01050   0.00170  -0.0533   0.2353   1.0000  88.9514 249.0000
   4.500   0.8185   0.01123   0.00199  -0.0527   0.1857   1.0000  94.6571 249.0000
   5.000   0.8705   0.01210   0.00232  -0.0522   0.1349   1.0000 100.5784 249.0000
   5.500   0.9213   0.01328   0.00282  -0.0515   0.0819   1.0000 106.9352 249.0000
   6.000   0.9694   0.01523   0.00379  -0.0504   0.0362   1.0000 112.8591 249.0000
   6.500   1.0158   0.01757   0.00507  -0.0489   0.0229   1.0000 114.8695 249.0000
   7.000   1.0603   0.02024   0.00665  -0.0471   0.0179   1.0000 115.7630 249.0000
   7.500   1.1016   0.02392   0.00903  -0.0449   0.0149   1.0000 116.3650 249.0000
   8.000   1.1412   0.02817   0.01205  -0.0426   0.0134   1.0000 116.6889 249.0000
   9.000   1.1810   0.04286   0.02404  -0.0368   0.0118   1.0000 117.0752 249.0000
