  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.087 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1496   0.01072   0.00177  -0.0452   1.0000   1.0000   1.0000 249.0000
  -0.500   0.2025   0.01092   0.00187  -0.0451   1.0000   1.0000   1.0000 249.0000
   0.000   0.2549   0.01122   0.00211  -0.0450   1.0000   1.0000   1.0000 249.0000
   0.500   0.3065   0.01164   0.00254  -0.0452   1.0000   1.0000   1.0000 249.0000
   1.000   0.3585   0.01234   0.00330  -0.0463   0.9984   1.0000   1.4704 249.0000
   1.500   0.4893   0.01225   0.00339  -0.0603   0.9176   1.0000  11.3813 249.0000
   2.000   0.5618   0.01208   0.00291  -0.0599   0.7788   1.0000  27.1842 249.0000
   2.500   0.6101   0.01306   0.00295  -0.0558   0.6333   1.0000  43.7760 249.0000
   3.000   0.6579   0.01439   0.00340  -0.0532   0.5262   1.0000  55.9000 249.0000
   3.500   0.7071   0.01574   0.00401  -0.0514   0.4428   1.0000  65.3437 249.0000
   4.000   0.7568   0.01714   0.00472  -0.0498   0.3726   1.0000  73.3005 249.0000
   4.500   0.8062   0.01862   0.00552  -0.0484   0.3081   1.0000  80.6379 249.0000
   5.000   0.8547   0.02024   0.00636  -0.0469   0.2451   1.0000  87.8248 249.0000
   5.500   0.9014   0.02208   0.00729  -0.0453   0.1787   1.0000  95.4615 249.0000
   6.000   0.9459   0.02479   0.00844  -0.0435   0.1147   1.0000 102.9723 249.0000
   6.500   0.9910   0.02890   0.01098  -0.0414   0.0765   1.0000 107.5961 249.0000
   7.000   1.0352   0.03458   0.01519  -0.0391   0.0608   1.0000 109.5722 249.0000
   7.500   1.0699   0.04199   0.02166  -0.0366   0.0534   1.0000 110.5352 249.0000
   8.000   1.0845   0.05299   0.03243  -0.0342   0.0535   1.0000 110.5123 249.0000
   8.500   1.0747   0.06556   0.04496  -0.0337   0.0556   1.0000 110.2477 249.0000
   9.000   1.0583   0.07689   0.05563  -0.0349   0.0570   1.0000 110.0621 249.0000
