  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.348 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1895   0.00560   0.00108  -0.0527   0.9939   1.0000   2.3899 249.0000
  -0.500   0.2746   0.00557   0.00099  -0.0587   0.9700   1.0000   5.3906 249.0000
   0.000   0.3471   0.00548   0.00083  -0.0615   0.9228   1.0000  10.7871 249.0000
   0.500   0.4030   0.00564   0.00063  -0.0601   0.8160   1.0000  22.9612 249.0000
   1.000   0.4512   0.00635   0.00059  -0.0577   0.6696   1.0000  39.6593 249.0000
   1.500   0.5017   0.00711   0.00069  -0.0563   0.5519   1.0000  52.9910 249.0000
   2.000   0.5540   0.00777   0.00083  -0.0556   0.4624   1.0000  63.1237 249.0000
   2.500   0.6070   0.00838   0.00099  -0.0550   0.3898   1.0000  71.3556 249.0000
   3.000   0.6602   0.00900   0.00117  -0.0545   0.3287   1.0000  78.2935 249.0000
   3.500   0.7135   0.00962   0.00139  -0.0540   0.2767   1.0000  84.2099 249.0000
   4.000   0.7666   0.01027   0.00164  -0.0535   0.2294   1.0000  89.6181 249.0000
   4.500   0.8193   0.01101   0.00191  -0.0530   0.1805   1.0000  95.2568 249.0000
   5.000   0.8714   0.01188   0.00225  -0.0524   0.1304   1.0000 101.1043 249.0000
   5.500   0.9223   0.01301   0.00274  -0.0518   0.0784   1.0000 107.3691 249.0000
   6.000   0.9705   0.01495   0.00371  -0.0507   0.0342   1.0000 113.1468 249.0000
   6.500   1.0167   0.01733   0.00503  -0.0492   0.0216   1.0000 115.0876 249.0000
   7.000   1.0593   0.02045   0.00682  -0.0472   0.0167   1.0000 115.9858 249.0000
   7.500   1.1043   0.02305   0.00859  -0.0454   0.0140   1.0000 116.5655 249.0000
   8.000   1.1426   0.02739   0.01145  -0.0432   0.0125   1.0000 116.9012 249.0000
   8.500   1.1731   0.03326   0.01622  -0.0404   0.0113   1.0000 117.2192 249.0000
   9.000   1.1869   0.04139   0.02330  -0.0370   0.0111   1.0000 117.2582 249.0000
   9.500   1.1747   0.05123   0.03227  -0.0340   0.0114   1.0000 117.1766 249.0000
  10.000   1.1401   0.06034   0.04091  -0.0329   0.0116   1.0000 117.1140 249.0000
