  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.164 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1634   0.00798   0.00142  -0.0476   1.0000   1.0000   1.0000 249.0000
  -0.500   0.2175   0.00818   0.00154  -0.0476   1.0000   1.0000   1.0000 249.0000
   0.000   0.2709   0.00845   0.00179  -0.0477   1.0000   1.0000   1.0000 249.0000
   0.500   0.3669   0.00855   0.00192  -0.0561   0.9681   1.0000   5.6048 249.0000
   1.000   0.4505   0.00837   0.00171  -0.0605   0.8992   1.0000  13.4772 249.0000
   1.500   0.5097   0.00853   0.00141  -0.0589   0.7619   1.0000  29.1053 249.0000
   2.000   0.5566   0.00945   0.00142  -0.0558   0.6145   1.0000  45.9027 249.0000
   2.500   0.6055   0.01043   0.00165  -0.0540   0.5059   1.0000  58.2028 249.0000
   3.000   0.6562   0.01136   0.00195  -0.0528   0.4229   1.0000  67.6002 249.0000
   3.500   0.7074   0.01228   0.00229  -0.0519   0.3563   1.0000  75.1526 249.0000
   4.000   0.7588   0.01321   0.00270  -0.0510   0.2978   1.0000  81.8089 249.0000
   4.500   0.8098   0.01421   0.00313  -0.0502   0.2428   1.0000  88.0874 249.0000
   5.000   0.8604   0.01528   0.00361  -0.0494   0.1860   1.0000  94.6194 249.0000
   5.500   0.9099   0.01663   0.00417  -0.0485   0.1246   1.0000 101.7892 249.0000
   6.000   0.9558   0.01907   0.00531  -0.0472   0.0662   1.0000 108.8829 249.0000
   6.500   0.9990   0.02251   0.00706  -0.0452   0.0425   1.0000 111.9829 249.0000
   7.000   1.0436   0.02658   0.00965  -0.0430   0.0333   1.0000 113.2686 249.0000
   7.500   1.0846   0.03211   0.01326  -0.0410   0.0282   1.0000 114.0300 249.0000
   8.000   1.1164   0.03907   0.01962  -0.0379   0.0266   1.0000 114.2815 249.0000
   8.500   1.1280   0.04861   0.02863  -0.0349   0.0261   1.0000 114.3634 249.0000
   9.000   1.1174   0.05962   0.03893  -0.0331   0.0272   1.0000 114.1751 249.0000
   9.500   1.1042   0.06938   0.04742  -0.0323   0.0287   1.0000 113.9510 249.0000
  10.000   1.0334   0.08778   0.06896  -0.0496   0.0297   1.0000 113.8009 249.0000
