  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.307 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1764   0.00597   0.00116  -0.0500   1.0000   1.0000   1.0000 249.0000
  -0.500   0.2623   0.00600   0.00114  -0.0564   0.9803   1.0000   4.1876 249.0000
   0.000   0.3410   0.00591   0.00100  -0.0606   0.9418   1.0000   8.6190 249.0000
   0.500   0.4043   0.00590   0.00079  -0.0609   0.8565   1.0000  18.3525 249.0000
   1.000   0.4529   0.00648   0.00067  -0.0581   0.7108   1.0000  34.9080 249.0000
   1.500   0.5023   0.00729   0.00075  -0.0564   0.5814   1.0000  49.6456 249.0000
   2.000   0.5539   0.00801   0.00089  -0.0554   0.4844   1.0000  60.6247 249.0000
   2.500   0.6064   0.00867   0.00106  -0.0547   0.4068   1.0000  69.4266 249.0000
   3.000   0.6593   0.00933   0.00126  -0.0541   0.3429   1.0000  76.6786 249.0000
   3.500   0.7123   0.00999   0.00149  -0.0536   0.2889   1.0000  82.8206 249.0000
   4.000   0.7653   0.01067   0.00176  -0.0531   0.2396   1.0000  88.4508 249.0000
   4.500   0.8178   0.01143   0.00205  -0.0525   0.1903   1.0000  94.1195 249.0000
   5.000   0.8697   0.01231   0.00239  -0.0520   0.1389   1.0000 100.1087 249.0000
   5.500   0.9205   0.01348   0.00288  -0.0513   0.0847   1.0000 106.5907 249.0000
   6.000   0.9686   0.01545   0.00386  -0.0502   0.0380   1.0000 112.6064 249.0000
   6.500   1.0149   0.01782   0.00517  -0.0487   0.0242   1.0000 114.6676 249.0000
   7.000   1.0586   0.02076   0.00691  -0.0467   0.0188   1.0000 115.5883 249.0000
   7.500   1.0994   0.02461   0.00935  -0.0446   0.0156   1.0000 116.2036 249.0000
   8.000   1.1382   0.02938   0.01288  -0.0420   0.0143   1.0000 116.5019 249.0000
   8.500   1.1714   0.03411   0.01653  -0.0399   0.0127   1.0000 116.8407 249.0000
   9.500   1.1549   0.05527   0.03639  -0.0333   0.0137   1.0000 116.6320 249.0000
  10.000   1.1073   0.06695   0.04821  -0.0367   0.0143   1.0000 116.5048 249.0000
