  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.376 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1995   0.00539   0.00102  -0.0547   0.9897   1.0000   3.0182 249.0000
  -0.500   0.2807   0.00532   0.00090  -0.0598   0.9636   1.0000   6.1268 249.0000
   0.000   0.3492   0.00525   0.00073  -0.0616   0.9087   1.0000  12.3907 249.0000
   0.500   0.4017   0.00554   0.00055  -0.0597   0.7897   1.0000  25.9463 249.0000
   1.000   0.4503   0.00628   0.00056  -0.0575   0.6466   1.0000  42.2674 249.0000
   1.500   0.5015   0.00700   0.00066  -0.0564   0.5354   1.0000  54.8545 249.0000
   2.000   0.5542   0.00763   0.00079  -0.0557   0.4497   1.0000  64.5629 249.0000
   2.500   0.6074   0.00822   0.00095  -0.0551   0.3801   1.0000  72.4577 249.0000
   3.000   0.6608   0.00882   0.00113  -0.0546   0.3208   1.0000  79.1943 249.0000
   3.500   0.7141   0.00943   0.00134  -0.0542   0.2698   1.0000  84.9982 249.0000
   4.000   0.7674   0.01006   0.00158  -0.0537   0.2236   1.0000  90.2869 249.0000
   4.500   0.8201   0.01078   0.00185  -0.0532   0.1749   1.0000  95.9076 249.0000
   5.000   0.8723   0.01163   0.00218  -0.0527   0.1253   1.0000 101.7152 249.0000
   5.500   0.9233   0.01276   0.00267  -0.0520   0.0746   1.0000 107.8294 249.0000
   6.000   0.9719   0.01458   0.00359  -0.0510   0.0322   1.0000 113.4280 249.0000
   6.500   1.0190   0.01676   0.00481  -0.0495   0.0204   1.0000 115.3065 249.0000
   7.000   1.0627   0.01958   0.00647  -0.0477   0.0158   1.0000 116.1621 249.0000
   7.500   1.1070   0.02216   0.00811  -0.0460   0.0131   1.0000 116.7670 249.0000
   8.000   1.1424   0.02749   0.01170  -0.0433   0.0117   1.0000 117.0815 249.0000
   8.500   1.1780   0.03184   0.01533  -0.0409   0.0105   1.0000 117.4452 249.0000
   9.000   1.1938   0.03979   0.02220  -0.0375   0.0103   1.0000 117.4886 249.0000
   9.500   1.1793   0.05038   0.03194  -0.0342   0.0108   1.0000 117.3540 249.0000
  10.000   1.1431   0.05973   0.04098  -0.0332   0.0111   1.0000 117.2737 249.0000
