  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.389 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.2030   0.00528   0.00099  -0.0554   0.9869   1.0000   3.3702 249.0000
  -0.500   0.2826   0.00521   0.00086  -0.0601   0.9596   1.0000   6.5841 249.0000
   0.000   0.3499   0.00515   0.00069  -0.0617   0.9012   1.0000  13.2493 249.0000
   0.500   0.4011   0.00550   0.00053  -0.0594   0.7769   1.0000  27.4002 249.0000
   1.000   0.4500   0.00625   0.00054  -0.0574   0.6361   1.0000  43.4565 249.0000
   1.500   0.5015   0.00695   0.00065  -0.0564   0.5278   1.0000  55.7120 249.0000
   2.000   0.5543   0.00756   0.00078  -0.0557   0.4439   1.0000  65.2141 249.0000
   2.500   0.6076   0.00815   0.00093  -0.0552   0.3756   1.0000  72.9595 249.0000
   3.000   0.6611   0.00873   0.00111  -0.0547   0.3170   1.0000  79.6213 249.0000
   3.500   0.7145   0.00933   0.00131  -0.0543   0.2665   1.0000  85.3812 249.0000
   4.000   0.7678   0.00996   0.00155  -0.0538   0.2207   1.0000  90.6171 249.0000
   4.500   0.8206   0.01067   0.00182  -0.0533   0.1723   1.0000  96.2069 249.0000
   5.000   0.8727   0.01154   0.00215  -0.0528   0.1231   1.0000 101.9733 249.0000
   5.500   0.9237   0.01266   0.00264  -0.0521   0.0730   1.0000 108.0326 249.0000
   6.000   0.9726   0.01442   0.00354  -0.0511   0.0314   1.0000 113.5524 249.0000
   6.500   1.0199   0.01653   0.00472  -0.0497   0.0198   1.0000 115.4102 249.0000
   7.000   1.0642   0.01921   0.00631  -0.0479   0.0154   1.0000 116.2660 249.0000
   7.500   1.1075   0.02197   0.00802  -0.0462   0.0127   1.0000 116.8572 249.0000
