  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.253 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1725   0.00653   0.00123  -0.0493   1.0000   1.0000   1.0000 249.0000
  -0.500   0.2355   0.00669   0.00134  -0.0511   0.9951   1.0000   2.2147 249.0000
   0.000   0.3272   0.00665   0.00128  -0.0584   0.9650   1.0000   5.9598 249.0000
   0.500   0.4011   0.00654   0.00110  -0.0611   0.9049   1.0000  12.8317 249.0000
   1.000   0.4562   0.00677   0.00087  -0.0593   0.7778   1.0000  27.3060 249.0000
   1.500   0.5038   0.00759   0.00087  -0.0567   0.6319   1.0000  43.9330 249.0000
   2.000   0.5540   0.00841   0.00101  -0.0553   0.5206   1.0000  56.5310 249.0000
   2.500   0.6057   0.00916   0.00120  -0.0544   0.4349   1.0000  66.2395 249.0000
   3.000   0.6580   0.00988   0.00142  -0.0537   0.3663   1.0000  74.0174 249.0000
   3.500   0.7106   0.01060   0.00168  -0.0531   0.3081   1.0000  80.6403 249.0000
   4.000   0.7631   0.01135   0.00198  -0.0525   0.2558   1.0000  86.6007 249.0000
   4.500   0.8153   0.01215   0.00230  -0.0519   0.2056   1.0000  92.3594 249.0000
   5.000   0.8671   0.01306   0.00266  -0.0513   0.1522   1.0000  98.5477 249.0000
   5.500   0.9175   0.01429   0.00317  -0.0506   0.0959   1.0000 105.2298 249.0000
   6.000   0.9649   0.01643   0.00421  -0.0494   0.0449   1.0000 111.6561 249.0000
   6.500   1.0089   0.01936   0.00577  -0.0476   0.0286   1.0000 113.9653 249.0000
   7.000   1.0512   0.02290   0.00780  -0.0455   0.0220   1.0000 115.0149 249.0000
   7.500   1.0956   0.02612   0.01008  -0.0435   0.0186   1.0000 115.6377 249.0000
   8.000   1.1303   0.03249   0.01439  -0.0411   0.0167   1.0000 115.9772 249.0000
   8.500   1.1518   0.04102   0.02134  -0.0380   0.0165   1.0000 116.0149 249.0000
   9.000   1.1586   0.04884   0.02898  -0.0350   0.0161   1.0000 116.1095 249.0000
   9.500   1.1399   0.05846   0.03810  -0.0330   0.0162   1.0000 116.0898 249.0000
