  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.317 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1770   0.00589   0.00115  -0.0501   1.0000   1.0000   1.0000 249.0000
  -0.500   0.2654   0.00590   0.00110  -0.0570   0.9777   1.0000   4.4933 249.0000
   0.000   0.3431   0.00580   0.00096  -0.0609   0.9381   1.0000   9.0448 249.0000
   0.500   0.4042   0.00583   0.00075  -0.0607   0.8473   1.0000  19.3995 249.0000
   1.000   0.4525   0.00645   0.00065  -0.0580   0.7004   1.0000  36.1238 249.0000
   1.500   0.5021   0.00724   0.00073  -0.0564   0.5740   1.0000  50.4835 249.0000
   2.000   0.5539   0.00795   0.00087  -0.0554   0.4791   1.0000  61.2332 249.0000
   2.500   0.6065   0.00861   0.00104  -0.0548   0.4026   1.0000  69.8953 249.0000
   3.000   0.6595   0.00925   0.00124  -0.0542   0.3396   1.0000  77.0521 249.0000
   3.500   0.7126   0.00990   0.00147  -0.0537   0.2861   1.0000  83.1462 249.0000
   4.000   0.7656   0.01057   0.00173  -0.0532   0.2372   1.0000  88.7309 249.0000
   4.500   0.8182   0.01132   0.00201  -0.0527   0.1878   1.0000  94.4147 249.0000
   5.000   0.8702   0.01219   0.00235  -0.0521   0.1367   1.0000 100.3620 249.0000
   5.500   0.9209   0.01337   0.00285  -0.0514   0.0831   1.0000 106.7823 249.0000
   6.000   0.9690   0.01532   0.00381  -0.0503   0.0370   1.0000 112.7392 249.0000
   6.500   1.0156   0.01763   0.00509  -0.0488   0.0235   1.0000 114.7727 249.0000
   7.000   1.0596   0.02046   0.00676  -0.0469   0.0183   1.0000 115.6830 249.0000
   7.500   1.1006   0.02424   0.00918  -0.0447   0.0153   1.0000 116.2888 249.0000
   8.000   1.1398   0.02875   0.01245  -0.0423   0.0138   1.0000 116.6015 249.0000
   8.500   1.1704   0.03437   0.01657  -0.0401   0.0123   1.0000 116.9397 249.0000
   9.000   1.1777   0.04418   0.02465  -0.0367   0.0121   1.0000 116.9947 249.0000
   9.500   1.1791   0.05154   0.03160  -0.0339   0.0123   1.0000 116.9512 249.0000
  10.000   1.1151   0.06538   0.04665  -0.0356   0.0138   1.0000 116.6162 249.0000
