  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.397 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.2051   0.00522   0.00097  -0.0559   0.9857   1.0000   3.5256 249.0000
  -0.500   0.2840   0.00515   0.00084  -0.0604   0.9578   1.0000   6.7903 249.0000
   0.000   0.3501   0.00510   0.00067  -0.0616   0.8969   1.0000  13.7499 249.0000
   0.500   0.4008   0.00548   0.00051  -0.0593   0.7700   1.0000  28.1871 249.0000
   1.000   0.4498   0.00623   0.00054  -0.0574   0.6307   1.0000  44.0723 249.0000
   1.500   0.5015   0.00692   0.00064  -0.0564   0.5239   1.0000  56.1571 249.0000
   2.000   0.5544   0.00753   0.00077  -0.0557   0.4407   1.0000  65.5791 249.0000
   2.500   0.6077   0.00811   0.00092  -0.0552   0.3732   1.0000  73.2414 249.0000
   3.000   0.6612   0.00869   0.00110  -0.0548   0.3151   1.0000  79.8351 249.0000
   3.500   0.7147   0.00928   0.00130  -0.0543   0.2647   1.0000  85.5844 249.0000
   4.000   0.7680   0.00991   0.00154  -0.0539   0.2193   1.0000  90.7845 249.0000
   4.500   0.8208   0.01062   0.00180  -0.0534   0.1708   1.0000  96.3798 249.0000
   5.000   0.8729   0.01147   0.00214  -0.0528   0.1219   1.0000 102.1174 249.0000
   5.500   0.9240   0.01259   0.00262  -0.0522   0.0721   1.0000 108.1460 249.0000
   6.000   0.9728   0.01434   0.00351  -0.0512   0.0309   1.0000 113.6200 249.0000
   6.500   1.0204   0.01641   0.00467  -0.0498   0.0195   1.0000 115.4642 249.0000
   7.000   1.0649   0.01903   0.00623  -0.0481   0.0151   1.0000 116.3245 249.0000
   7.500   1.1072   0.02204   0.00807  -0.0462   0.0125   1.0000 116.9065 249.0000
   8.000   1.1216   0.02197   0.00931  -0.0408   0.0112   1.0000 117.2269 249.0000
   8.500   1.1537   0.02666   0.01239  -0.0381   0.0100   1.0000 117.5923 249.0000
   9.000   1.1702   0.03418   0.01761  -0.0345   0.0096   1.0000 117.6851 249.0000
   9.500   1.1485   0.04622   0.02689  -0.0298   0.0101   1.0000 117.5383 249.0000
  10.000   1.1045   0.05609   0.03482  -0.0276   0.0105   1.0000 117.4505 249.0000
