  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.143 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1604   0.00850   0.00149  -0.0471   1.0000   1.0000   1.0000 249.0000
  -0.500   0.2143   0.00869   0.00160  -0.0471   1.0000   1.0000   1.0000 249.0000
   0.000   0.2676   0.00897   0.00185  -0.0471   1.0000   1.0000   1.0000 249.0000
   0.500   0.3451   0.00927   0.00217  -0.0522   0.9835   1.0000   3.8002 249.0000
   1.000   0.4421   0.00911   0.00205  -0.0597   0.9236   1.0000  10.7005 249.0000
   1.500   0.5102   0.00905   0.00171  -0.0598   0.8024   1.0000  24.5030 249.0000
   2.000   0.5580   0.00984   0.00162  -0.0563   0.6474   1.0000  42.1783 249.0000
   2.500   0.6061   0.01089   0.00184  -0.0541   0.5300   1.0000  55.4696 249.0000
   3.000   0.6560   0.01190   0.00217  -0.0527   0.4427   1.0000  65.3489 249.0000
   3.500   0.7068   0.01289   0.00256  -0.0516   0.3728   1.0000  73.2811 249.0000
   4.000   0.7577   0.01392   0.00300  -0.0507   0.3122   1.0000  80.1658 249.0000
   4.500   0.8084   0.01498   0.00350  -0.0497   0.2548   1.0000  86.7108 249.0000
   5.000   0.8585   0.01616   0.00403  -0.0488   0.1977   1.0000  93.2688 249.0000
   5.500   0.9074   0.01756   0.00463  -0.0478   0.1348   1.0000 100.5955 249.0000
   6.000   0.9531   0.02004   0.00577  -0.0464   0.0746   1.0000 107.8394 249.0000
   6.500   0.9969   0.02362   0.00768  -0.0444   0.0484   1.0000 111.1900 249.0000
   7.000   1.0418   0.02774   0.01030  -0.0423   0.0374   1.0000 112.6869 249.0000
   7.500   1.0826   0.03343   0.01463  -0.0399   0.0320   1.0000 113.4603 249.0000
   8.000   1.1113   0.04164   0.02191  -0.0368   0.0310   1.0000 113.6083 249.0000
   8.500   1.1207   0.05133   0.03111  -0.0342   0.0304   1.0000 113.6932 249.0000
   9.000   1.0942   0.06444   0.04439  -0.0334   0.0325   1.0000 113.3904 249.0000
   9.500   1.0569   0.07529   0.05526  -0.0362   0.0337   1.0000 113.2105 249.0000
  10.000   1.0294   0.08873   0.06833  -0.0460   0.0347   1.0000 113.0643 249.0000
