  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.188 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1663   0.00749   0.00136  -0.0482   1.0000   1.0000   1.0000 249.0000
  -0.500   0.2206   0.00768   0.00148  -0.0482   1.0000   1.0000   1.0000 249.0000
   0.000   0.2859   0.00791   0.00170  -0.0506   0.9927   1.0000   2.5798 249.0000
   0.500   0.3819   0.00785   0.00165  -0.0585   0.9513   1.0000   7.5317 249.0000
   1.000   0.4562   0.00771   0.00139  -0.0608   0.8687   1.0000  16.9659 249.0000
   1.500   0.5079   0.00815   0.00118  -0.0580   0.7192   1.0000  33.9546 249.0000
   2.000   0.5554   0.00909   0.00126  -0.0555   0.5827   1.0000  49.5028 249.0000
   2.500   0.6053   0.01000   0.00148  -0.0540   0.4823   1.0000  60.8706 249.0000
   3.000   0.6565   0.01085   0.00175  -0.0531   0.4040   1.0000  69.7415 249.0000
   3.500   0.7082   0.01170   0.00206  -0.0522   0.3403   1.0000  76.9756 249.0000
   4.000   0.7600   0.01256   0.00243  -0.0515   0.2838   1.0000  83.4083 249.0000
   4.500   0.8115   0.01348   0.00283  -0.0507   0.2304   1.0000  89.5130 249.0000
   5.000   0.8625   0.01450   0.00324  -0.0500   0.1751   1.0000  95.8797 249.0000
   5.500   0.9123   0.01582   0.00379  -0.0492   0.1152   1.0000 102.9086 249.0000
   6.000   0.9588   0.01818   0.00492  -0.0479   0.0587   1.0000 109.8436 249.0000
   6.500   1.0032   0.02112   0.00649  -0.0461   0.0370   1.0000 112.7462 249.0000
   7.000   1.0458   0.02504   0.00871  -0.0440   0.0289   1.0000 113.9236 249.0000
   9.000   1.0844   0.05584   0.03398  -0.0288   0.0244   1.0000 114.6305 249.0000
   9.500   1.0368   0.06719   0.04382  -0.0286   0.0254   1.0000 114.4706 249.0000
  10.000   0.9899   0.08368   0.05859  -0.0413   0.0257   1.0000 114.4156 249.0000
