  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.171 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1643   0.00783   0.00140  -0.0478   1.0000   1.0000   1.0000 249.0000
  -0.500   0.2184   0.00802   0.00152  -0.0478   1.0000   1.0000   1.0000 249.0000
   0.000   0.2719   0.00829   0.00177  -0.0479   1.0000   1.0000   1.0000 249.0000
   0.500   0.3728   0.00833   0.00184  -0.0571   0.9638   1.0000   6.0997 249.0000
   1.000   0.4526   0.00816   0.00161  -0.0606   0.8906   1.0000  14.4610 249.0000
   1.500   0.5092   0.00840   0.00133  -0.0586   0.7487   1.0000  30.6041 249.0000
   2.000   0.5562   0.00933   0.00137  -0.0557   0.6047   1.0000  47.0098 249.0000
   2.500   0.6054   0.01030   0.00159  -0.0540   0.4987   1.0000  59.0167 249.0000
   3.000   0.6562   0.01120   0.00188  -0.0529   0.4170   1.0000  68.2647 249.0000
   3.500   0.7076   0.01209   0.00222  -0.0520   0.3511   1.0000  75.7500 249.0000
   4.000   0.7591   0.01301   0.00261  -0.0512   0.2934   1.0000  82.3054 249.0000
   4.500   0.8104   0.01397   0.00304  -0.0504   0.2386   1.0000  88.5692 249.0000
   5.000   0.8609   0.01505   0.00348  -0.0496   0.1830   1.0000  94.9618 249.0000
   5.500   0.9105   0.01639   0.00404  -0.0487   0.1219   1.0000 102.1078 249.0000
   6.000   0.9566   0.01883   0.00521  -0.0474   0.0639   1.0000 109.1731 249.0000
   6.500   1.0005   0.02206   0.00693  -0.0454   0.0408   1.0000 112.2138 249.0000
   7.000   1.0447   0.02602   0.00938  -0.0432   0.0319   1.0000 113.4789 249.0000
   7.500   1.0858   0.03135   0.01304  -0.0411   0.0274   1.0000 114.1551 249.0000
   8.000   1.1184   0.03810   0.01899  -0.0381   0.0252   1.0000 114.5078 249.0000
   8.500   1.1304   0.04782   0.02807  -0.0351   0.0251   1.0000 114.5241 249.0000
   9.000   1.1157   0.05957   0.03934  -0.0332   0.0266   1.0000 114.2716 249.0000
   9.500   1.0856   0.06950   0.04887  -0.0332   0.0275   1.0000 114.1379 249.0000
  10.000   1.0502   0.08192   0.06129  -0.0419   0.0279   1.0000 114.0708 249.0000
