  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.284 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1749   0.00619   0.00119  -0.0497   1.0000   1.0000   1.0000 249.0000
  -0.500   0.2522   0.00628   0.00123  -0.0544   0.9857   1.0000   3.5149 249.0000
   0.000   0.3359   0.00619   0.00111  -0.0598   0.9513   1.0000   7.5286 249.0000
   0.500   0.4040   0.00612   0.00090  -0.0612   0.8781   1.0000  15.8941 249.0000
   1.000   0.4542   0.00658   0.00074  -0.0585   0.7376   1.0000  31.8659 249.0000
   1.500   0.5028   0.00741   0.00079  -0.0565   0.6008   1.0000  47.4521 249.0000
   2.000   0.5538   0.00817   0.00093  -0.0553   0.4988   1.0000  59.0007 249.0000
   2.500   0.6061   0.00886   0.00111  -0.0546   0.4177   1.0000  68.1918 249.0000
   3.000   0.6588   0.00954   0.00132  -0.0540   0.3520   1.0000  75.6476 249.0000
   3.500   0.7116   0.01023   0.00157  -0.0534   0.2966   1.0000  81.9402 249.0000
   4.000   0.7644   0.01093   0.00184  -0.0528   0.2459   1.0000  87.7296 249.0000
   4.500   0.8168   0.01170   0.00214  -0.0523   0.1962   1.0000  93.4400 249.0000
   5.000   0.8687   0.01259   0.00249  -0.0517   0.1439   1.0000  99.5208 249.0000
   5.500   0.9192   0.01381   0.00299  -0.0510   0.0892   1.0000 106.0388 249.0000
   6.000   0.9669   0.01589   0.00402  -0.0499   0.0407   1.0000 112.2315 249.0000
   6.500   1.0126   0.01843   0.00543  -0.0482   0.0260   1.0000 114.3769 249.0000
   7.000   1.0559   0.02155   0.00726  -0.0462   0.0202   1.0000 115.3389 249.0000
   7.500   1.0956   0.02588   0.00991  -0.0441   0.0165   1.0000 116.0178 249.0000
   8.000   1.1348   0.03064   0.01363  -0.0415   0.0154   1.0000 116.2661 249.0000
   8.500   1.1614   0.03749   0.01949  -0.0385   0.0145   1.0000 116.4564 249.0000
   9.000   1.1687   0.04620   0.02749  -0.0354   0.0141   1.0000 116.5489 249.0000
   9.500   1.1415   0.05745   0.03829  -0.0331   0.0149   1.0000 116.3649 249.0000
  10.000   1.1020   0.06799   0.04887  -0.0369   0.0152   1.0000 116.3021 249.0000
