  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.052 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1380   0.01377   0.00215  -0.0433   1.0000   1.0000   1.0000 249.0000
  -0.500   0.1900   0.01398   0.00222  -0.0431   1.0000   1.0000   1.0000 249.0000
   0.000   0.2412   0.01428   0.00246  -0.0429   1.0000   1.0000   1.0000 249.0000
   0.500   0.2917   0.01472   0.00289  -0.0428   1.0000   1.0000   1.0000 249.0000
   1.000   0.3408   0.01539   0.00360  -0.0432   1.0000   1.0000   1.0000 249.0000
   1.500   0.3856   0.01662   0.00493  -0.0446   1.0000   1.0000   1.0000 249.0000
   2.000   0.5393   0.01747   0.00617  -0.0649   0.9055   1.0000  12.7599 249.0000
   2.500   0.6216   0.01718   0.00559  -0.0638   0.7625   1.0000  29.0414 249.0000
   3.000   0.6672   0.01841   0.00596  -0.0580   0.6394   1.0000  43.0808 249.0000
   3.500   0.7145   0.02017   0.00694  -0.0544   0.5407   1.0000  54.2531 249.0000
   4.000   0.7625   0.02215   0.00820  -0.0516   0.4582   1.0000  63.6042 249.0000
   4.500   0.8105   0.02433   0.00962  -0.0490   0.3847   1.0000  71.9258 249.0000
   5.000   0.8576   0.02677   0.01125  -0.0465   0.3141   1.0000  79.9517 249.0000
   5.500   0.9031   0.02958   0.01302  -0.0440   0.2437   1.0000  87.9869 249.0000
   6.000   0.9463   0.03305   0.01522  -0.0412   0.1755   1.0000  95.8319 249.0000
   6.500   0.9886   0.03832   0.01899  -0.0387   0.1302   1.0000 101.1294 249.0000
   7.000   1.0246   0.04570   0.02544  -0.0365   0.1074   1.0000 103.8365 249.0000
   8.000   1.0519   0.06773   0.04656  -0.0349   0.0975   1.0000 105.0247 249.0000
   8.500   0.9995   0.08715   0.06802  -0.0444   0.1126   1.0000 103.2145 249.0000
   9.000   0.9416   0.11256   0.09551  -0.0675   0.1555   1.0000  98.1551 249.0000
   9.500   0.8249   0.13608   0.11010  -0.0805   0.2679   1.0000  85.2221 249.0000
  10.000   0.8190   0.14456   0.11745  -0.0810   0.2491   1.0000  87.3632 249.0000
