  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.118 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1562   0.00929   0.00159  -0.0464   1.0000   1.0000   1.0000 249.0000
  -0.500   0.2098   0.00948   0.00170  -0.0463   1.0000   1.0000   1.0000 249.0000
   0.000   0.2629   0.00977   0.00194  -0.0463   1.0000   1.0000   1.0000 249.0000
   0.500   0.3149   0.01019   0.00237  -0.0466   1.0000   1.0000   1.0000 249.0000
   1.000   0.4238   0.01029   0.00258  -0.0574   0.9532   1.0000   7.3190 249.0000
   1.500   0.5066   0.01003   0.00224  -0.0605   0.8536   1.0000  18.6876 249.0000
   2.000   0.5601   0.01050   0.00199  -0.0574   0.6962   1.0000  36.6145 249.0000
   2.500   0.6072   0.01161   0.00218  -0.0545   0.5669   1.0000  51.2949 249.0000
   3.000   0.6562   0.01275   0.00255  -0.0527   0.4727   1.0000  61.9501 249.0000
   3.500   0.7064   0.01387   0.00301  -0.0513   0.3975   1.0000  70.4810 249.0000
   4.000   0.7568   0.01501   0.00353  -0.0502   0.3334   1.0000  77.7580 249.0000
   4.500   0.8069   0.01622   0.00413  -0.0491   0.2737   1.0000  84.5600 249.0000
   5.000   0.8563   0.01754   0.00476  -0.0480   0.2146   1.0000  91.3195 249.0000
   5.500   0.9043   0.01905   0.00542  -0.0468   0.1505   1.0000  98.7513 249.0000
   6.000   0.9494   0.02165   0.00661  -0.0452   0.0884   1.0000 106.1348 249.0000
   6.500   0.9935   0.02543   0.00852  -0.0433   0.0576   1.0000 109.9867 249.0000
   7.000   1.0389   0.02980   0.01151  -0.0412   0.0441   1.0000 111.7567 249.0000
   7.500   1.0783   0.03665   0.01710  -0.0386   0.0394   1.0000 112.4069 249.0000
   8.000   1.1077   0.04405   0.02341  -0.0361   0.0364   1.0000 112.8212 249.0000
   8.500   1.1002   0.05746   0.03712  -0.0335   0.0392   1.0000 112.4300 249.0000
   9.000   1.0818   0.06907   0.04823  -0.0335   0.0413   1.0000 112.1500 249.0000
   9.500   1.0364   0.08168   0.06192  -0.0393   0.0435   1.0000 111.8457 249.0000
  10.000   0.9814   0.10866   0.09116  -0.0617   0.0507   1.0000 110.8871 249.0000
