  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.243 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1718   0.00664   0.00125  -0.0491   1.0000   1.0000   1.0000 249.0000
  -0.500   0.2293   0.00682   0.00137  -0.0498   0.9982   1.0000   1.5267 249.0000
   0.000   0.3227   0.00681   0.00134  -0.0575   0.9683   1.0000   5.5891 249.0000
   0.500   0.3997   0.00669   0.00116  -0.0610   0.9125   1.0000  11.9608 249.0000
   1.000   0.4568   0.00685   0.00092  -0.0595   0.7907   1.0000  25.8345 249.0000
   1.500   0.5042   0.00765   0.00090  -0.0568   0.6423   1.0000  42.7494 249.0000
   2.000   0.5541   0.00849   0.00104  -0.0553   0.5281   1.0000  55.6771 249.0000
   2.500   0.6056   0.00926   0.00123  -0.0543   0.4406   1.0000  65.5900 249.0000
   3.000   0.6578   0.00999   0.00146  -0.0536   0.3707   1.0000  73.5217 249.0000
   3.500   0.7103   0.01073   0.00173  -0.0529   0.3121   1.0000  80.1779 249.0000
   4.000   0.7627   0.01149   0.00202  -0.0523   0.2593   1.0000  86.1968 249.0000
   4.500   0.8148   0.01232   0.00236  -0.0517   0.2090   1.0000  91.9684 249.0000
   5.000   0.8664   0.01323   0.00272  -0.0511   0.1552   1.0000  98.1977 249.0000
   5.500   0.9168   0.01448   0.00323  -0.0504   0.0983   1.0000 104.9393 249.0000
   6.000   0.9641   0.01666   0.00431  -0.0492   0.0464   1.0000 111.4502 249.0000
   6.500   1.0091   0.01934   0.00575  -0.0475   0.0296   1.0000 113.8169 249.0000
   7.000   1.0519   0.02264   0.00764  -0.0455   0.0227   1.0000 114.8992 249.0000
   7.500   1.0943   0.02679   0.01048  -0.0432   0.0194   1.0000 115.4855 249.0000
   8.000   1.1322   0.03167   0.01392  -0.0410   0.0173   1.0000 115.8770 249.0000
   8.500   1.1568   0.03971   0.02034  -0.0381   0.0169   1.0000 115.9360 249.0000
   9.000   1.1603   0.04958   0.02885  -0.0351   0.0167   1.0000 115.9753 249.0000
   9.500   1.1474   0.05867   0.03743  -0.0329   0.0167   1.0000 115.9696 249.0000
