  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.308 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1765   0.00596   0.00116  -0.0500   1.0000   1.0000   1.0000 249.0000
  -0.500   0.2626   0.00599   0.00114  -0.0564   0.9800   1.0000   4.2240 249.0000
   0.000   0.3412   0.00590   0.00100  -0.0606   0.9414   1.0000   8.6657 249.0000
   0.500   0.4043   0.00589   0.00078  -0.0609   0.8555   1.0000  18.4639 249.0000
   1.000   0.4529   0.00648   0.00067  -0.0581   0.7098   1.0000  35.0267 249.0000
   1.500   0.5022   0.00728   0.00075  -0.0564   0.5806   1.0000  49.7370 249.0000
   2.000   0.5539   0.00800   0.00089  -0.0554   0.4839   1.0000  60.6899 249.0000
   2.500   0.6064   0.00867   0.00106  -0.0547   0.4063   1.0000  69.4834 249.0000
   3.000   0.6594   0.00932   0.00126  -0.0542   0.3425   1.0000  76.7200 249.0000
   3.500   0.7124   0.00998   0.00149  -0.0536   0.2886   1.0000  82.8536 249.0000
   4.000   0.7653   0.01066   0.00176  -0.0531   0.2393   1.0000  88.4820 249.0000
   4.500   0.8178   0.01142   0.00205  -0.0526   0.1900   1.0000  94.1517 249.0000
   5.000   0.8698   0.01230   0.00239  -0.0520   0.1387   1.0000 100.1360 249.0000
   5.500   0.9206   0.01346   0.00288  -0.0513   0.0845   1.0000 106.6118 249.0000
   6.000   0.9686   0.01544   0.00386  -0.0502   0.0379   1.0000 112.6209 249.0000
   6.500   1.0150   0.01780   0.00516  -0.0487   0.0241   1.0000 114.6784 249.0000
   7.000   1.0587   0.02073   0.00689  -0.0467   0.0188   1.0000 115.5988 249.0000
   7.500   1.0995   0.02457   0.00933  -0.0446   0.0156   1.0000 116.2125 249.0000
   8.000   1.1384   0.02932   0.01284  -0.0421   0.0142   1.0000 116.5123 249.0000
   8.500   1.1716   0.03406   0.01647  -0.0399   0.0127   1.0000 116.8532 249.0000
