  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.263 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1733   0.00641   0.00122  -0.0494   1.0000   1.0000   1.0000 249.0000
  -0.500   0.2414   0.00655   0.00130  -0.0522   0.9920   1.0000   2.6821 249.0000
   0.000   0.3298   0.00650   0.00123  -0.0588   0.9602   1.0000   6.5125 249.0000
   0.500   0.4024   0.00639   0.00103  -0.0612   0.8967   1.0000  13.7672 249.0000
   1.000   0.4556   0.00670   0.00082  -0.0590   0.7645   1.0000  28.8087 249.0000
   1.500   0.5034   0.00753   0.00084  -0.0566   0.6214   1.0000  45.1234 249.0000
   2.000   0.5539   0.00833   0.00098  -0.0553   0.5133   1.0000  57.3629 249.0000
   2.500   0.6058   0.00906   0.00117  -0.0544   0.4291   1.0000  66.8917 249.0000
   3.000   0.6583   0.00976   0.00139  -0.0538   0.3613   1.0000  74.5884 249.0000
   3.500   0.7109   0.01048   0.00164  -0.0532   0.3045   1.0000  81.0496 249.0000
   4.000   0.7635   0.01122   0.00193  -0.0526   0.2527   1.0000  86.9510 249.0000
   4.500   0.8158   0.01200   0.00225  -0.0520   0.2024   1.0000  92.7229 249.0000
   5.000   0.8676   0.01291   0.00260  -0.0514   0.1495   1.0000  98.8573 249.0000
   5.500   0.9182   0.01411   0.00310  -0.0507   0.0934   1.0000 105.5273 249.0000
   6.000   0.9655   0.01626   0.00414  -0.0495   0.0435   1.0000 111.8444 249.0000
   6.500   1.0099   0.01911   0.00569  -0.0478   0.0278   1.0000 114.0846 249.0000
   7.000   1.0530   0.02236   0.00759  -0.0457   0.0215   1.0000 115.1061 249.0000
   7.500   1.0967   0.02552   0.00969  -0.0439   0.0178   1.0000 115.7782 249.0000
   9.500   1.0979   0.05562   0.03345  -0.0276   0.0157   1.0000 116.1833 249.0000
  10.000   1.0571   0.06601   0.04190  -0.0295   0.0160   1.0000 116.1248 249.0000
