  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.155 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1623   0.00817   0.00145  -0.0474   1.0000   1.0000   1.0000 249.0000
  -0.500   0.2163   0.00837   0.00156  -0.0474   1.0000   1.0000   1.0000 249.0000
   0.000   0.2697   0.00864   0.00181  -0.0475   1.0000   1.0000   1.0000 249.0000
   0.500   0.3599   0.00882   0.00202  -0.0549   0.9742   1.0000   4.9069 249.0000
   1.000   0.4478   0.00863   0.00184  -0.0603   0.9089   1.0000  12.3736 249.0000
   1.500   0.5101   0.00871   0.00151  -0.0592   0.7773   1.0000  27.3598 249.0000
   2.000   0.5571   0.00958   0.00149  -0.0560   0.6265   1.0000  44.5468 249.0000
   2.500   0.6057   0.01060   0.00172  -0.0540   0.5147   1.0000  57.1980 249.0000
   3.000   0.6561   0.01156   0.00202  -0.0528   0.4303   1.0000  66.7622 249.0000
   3.500   0.7072   0.01250   0.00239  -0.0518   0.3621   1.0000  74.4925 249.0000
   4.000   0.7583   0.01347   0.00281  -0.0509   0.3032   1.0000  81.1959 249.0000
   4.500   0.8093   0.01448   0.00327  -0.0500   0.2469   1.0000  87.6195 249.0000
   5.000   0.8596   0.01562   0.00375  -0.0491   0.1908   1.0000  94.0593 249.0000
   5.500   0.9089   0.01697   0.00433  -0.0482   0.1283   1.0000 101.3508 249.0000
   6.000   0.9549   0.01942   0.00550  -0.0469   0.0689   1.0000 108.5470 249.0000
   6.500   0.9989   0.02272   0.00726  -0.0449   0.0444   1.0000 111.7196 249.0000
   7.000   1.0422   0.02729   0.00987  -0.0428   0.0348   1.0000 113.0504 249.0000
   7.500   1.0851   0.03184   0.01322  -0.0407   0.0293   1.0000 113.8574 249.0000
   8.000   1.1153   0.04003   0.01980  -0.0379   0.0279   1.0000 114.0715 249.0000
   8.500   1.1275   0.04904   0.02860  -0.0349   0.0271   1.0000 114.2053 249.0000
   9.000   1.1214   0.05984   0.03822  -0.0331   0.0279   1.0000 114.0658 249.0000
