  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.387 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.2024   0.00529   0.00099  -0.0553   0.9873   1.0000   3.3211 249.0000
  -0.500   0.2822   0.00523   0.00087  -0.0601   0.9601   1.0000   6.5243 249.0000
   0.000   0.3498   0.00517   0.00069  -0.0617   0.9025   1.0000  13.1094 249.0000
   0.500   0.4012   0.00550   0.00053  -0.0595   0.7789   1.0000  27.1816 249.0000
   1.000   0.4500   0.00625   0.00054  -0.0574   0.6376   1.0000  43.2833 249.0000
   1.500   0.5015   0.00695   0.00065  -0.0564   0.5289   1.0000  55.5892 249.0000
   2.000   0.5543   0.00758   0.00078  -0.0557   0.4448   1.0000  65.1134 249.0000
   2.500   0.6076   0.00816   0.00093  -0.0552   0.3762   1.0000  72.8914 249.0000
   3.000   0.6610   0.00875   0.00111  -0.0547   0.3175   1.0000  79.5609 249.0000
   3.500   0.7145   0.00934   0.00132  -0.0543   0.2669   1.0000  85.3290 249.0000
   4.000   0.7677   0.00997   0.00156  -0.0538   0.2211   1.0000  90.5703 249.0000
   4.500   0.8205   0.01069   0.00182  -0.0533   0.1727   1.0000  96.1601 249.0000
   5.000   0.8726   0.01155   0.00216  -0.0528   0.1234   1.0000 101.9377 249.0000
   5.500   0.9236   0.01268   0.00265  -0.0521   0.0732   1.0000 108.0019 249.0000
   6.000   0.9725   0.01444   0.00354  -0.0511   0.0315   1.0000 113.5348 249.0000
   6.500   1.0198   0.01656   0.00473  -0.0497   0.0199   1.0000 115.3955 249.0000
   7.000   1.0640   0.01927   0.00633  -0.0479   0.0154   1.0000 116.2503 249.0000
   7.500   1.1075   0.02198   0.00802  -0.0462   0.0127   1.0000 116.8440 249.0000
