  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.096 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1516   0.01026   0.00171  -0.0456   1.0000   1.0000   1.0000 249.0000
  -0.500   0.2047   0.01046   0.00181  -0.0454   1.0000   1.0000   1.0000 249.0000
   0.000   0.2574   0.01075   0.00206  -0.0454   1.0000   1.0000   1.0000 249.0000
   0.500   0.3092   0.01117   0.00249  -0.0456   1.0000   1.0000   1.0000 249.0000
   1.000   0.3840   0.01175   0.00315  -0.0509   0.9835   1.0000   3.7974 249.0000
   1.500   0.4965   0.01149   0.00300  -0.0606   0.8995   1.0000  13.4506 249.0000
   2.000   0.5615   0.01152   0.00257  -0.0589   0.7541   1.0000  29.9861 249.0000
   2.500   0.6091   0.01257   0.00268  -0.0553   0.6120   1.0000  46.1821 249.0000
   3.000   0.6572   0.01385   0.00310  -0.0529   0.5089   1.0000  57.8546 249.0000
   3.500   0.7066   0.01513   0.00365  -0.0513   0.4287   1.0000  66.9463 249.0000
   4.000   0.7565   0.01644   0.00430  -0.0499   0.3600   1.0000  74.7387 249.0000
   4.500   0.8061   0.01784   0.00502  -0.0485   0.2973   1.0000  81.8617 249.0000
   5.000   0.8549   0.01935   0.00579  -0.0472   0.2356   1.0000  88.9167 249.0000
   5.500   0.9020   0.02108   0.00664  -0.0457   0.1697   1.0000  96.5132 249.0000
   6.000   0.9465   0.02374   0.00776  -0.0440   0.1062   1.0000 103.9845 249.0000
   6.500   0.9918   0.02783   0.01022  -0.0419   0.0706   1.0000 108.3385 249.0000
   7.000   1.0363   0.03317   0.01396  -0.0398   0.0555   1.0000 110.2518 249.0000
   7.500   1.0738   0.04014   0.01959  -0.0374   0.0487   1.0000 111.1499 249.0000
   8.000   1.0922   0.05016   0.02939  -0.0346   0.0476   1.0000 111.2991 249.0000
   8.500   1.0876   0.06175   0.04092  -0.0333   0.0479   1.0000 111.2508 249.0000
   9.000   1.0723   0.07295   0.05148  -0.0338   0.0492   1.0000 111.0795 249.0000
   9.500   1.0069   0.09117   0.07159  -0.0459   0.0568   1.0000 110.0922 249.0000
