  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.379 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.2002   0.00536   0.00101  -0.0549   0.9890   1.0000   3.1038 249.0000
  -0.500   0.2810   0.00530   0.00089  -0.0598   0.9626   1.0000   6.2410 249.0000
   0.000   0.3494   0.00523   0.00072  -0.0616   0.9071   1.0000  12.5841 249.0000
   0.500   0.4016   0.00553   0.00055  -0.0596   0.7868   1.0000  26.2747 249.0000
   1.000   0.4502   0.00627   0.00055  -0.0575   0.6442   1.0000  42.5386 249.0000
   1.500   0.5015   0.00699   0.00066  -0.0564   0.5338   1.0000  55.0410 249.0000
   2.000   0.5542   0.00761   0.00079  -0.0557   0.4483   1.0000  64.7171 249.0000
   2.500   0.6075   0.00820   0.00094  -0.0551   0.3790   1.0000  72.5768 249.0000
   3.000   0.6609   0.00880   0.00112  -0.0547   0.3199   1.0000  79.2925 249.0000
   3.500   0.7142   0.00941   0.00133  -0.0542   0.2691   1.0000  85.0856 249.0000
   4.000   0.7675   0.01004   0.00157  -0.0537   0.2230   1.0000  90.3628 249.0000
   4.500   0.8202   0.01076   0.00184  -0.0532   0.1743   1.0000  95.9681 249.0000
   5.000   0.8724   0.01161   0.00217  -0.0527   0.1248   1.0000 101.7760 249.0000
   5.500   0.9234   0.01274   0.00266  -0.0521   0.0743   1.0000 107.8756 249.0000
   6.000   0.9721   0.01454   0.00357  -0.0510   0.0320   1.0000 113.4566 249.0000
   6.500   1.0192   0.01671   0.00479  -0.0496   0.0203   1.0000 115.3304 249.0000
   7.000   1.0631   0.01949   0.00643  -0.0478   0.0157   1.0000 116.1851 249.0000
   7.500   1.1072   0.02210   0.00808  -0.0461   0.0130   1.0000 116.7874 249.0000
   8.500   1.1493   0.02796   0.01318  -0.0375   0.0105   1.0000 117.4410 249.0000
   9.000   1.1598   0.03671   0.01949  -0.0336   0.0103   1.0000 117.4869 249.0000
   9.500   1.1407   0.04758   0.02783  -0.0295   0.0107   1.0000 117.3852 249.0000
  10.000   1.0996   0.05694   0.03534  -0.0277   0.0109   1.0000 117.3251 249.0000
