  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.285 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1750   0.00617   0.00118  -0.0497   1.0000   1.0000   1.0000 249.0000
  -0.500   0.2529   0.00626   0.00122  -0.0545   0.9853   1.0000   3.5668 249.0000
   0.000   0.3363   0.00617   0.00110  -0.0599   0.9507   1.0000   7.5984 249.0000
   0.500   0.4041   0.00611   0.00089  -0.0612   0.8768   1.0000  16.0408 249.0000
   1.000   0.4541   0.00657   0.00073  -0.0585   0.7358   1.0000  32.0659 249.0000
   1.500   0.5027   0.00740   0.00079  -0.0565   0.5995   1.0000  47.6032 249.0000
   2.000   0.5538   0.00816   0.00093  -0.0553   0.4977   1.0000  59.1217 249.0000
   2.500   0.6061   0.00885   0.00111  -0.0546   0.4169   1.0000  68.2816 249.0000
   3.000   0.6588   0.00952   0.00132  -0.0540   0.3514   1.0000  75.7158 249.0000
   4.000   0.7644   0.01091   0.00183  -0.0529   0.2455   1.0000  87.7758 249.0000
   4.500   0.8169   0.01168   0.00214  -0.0523   0.1958   1.0000  93.4897 249.0000
   5.000   0.8688   0.01257   0.00248  -0.0517   0.1435   1.0000  99.5643 249.0000
   5.500   0.9193   0.01378   0.00298  -0.0510   0.0889   1.0000 106.0778 249.0000
   6.000   0.9671   0.01585   0.00401  -0.0499   0.0405   1.0000 112.2582 249.0000
   6.500   1.0128   0.01839   0.00542  -0.0482   0.0259   1.0000 114.3973 249.0000
   7.000   1.0561   0.02150   0.00724  -0.0462   0.0201   1.0000 115.3553 249.0000
   7.500   1.0959   0.02576   0.00986  -0.0441   0.0165   1.0000 116.0284 249.0000
   8.000   1.1350   0.03056   0.01359  -0.0416   0.0153   1.0000 116.2812 249.0000
   8.500   1.1620   0.03731   0.01935  -0.0385   0.0144   1.0000 116.4820 249.0000
   9.000   1.1698   0.04595   0.02727  -0.0354   0.0140   1.0000 116.5728 249.0000
   9.500   1.1418   0.05740   0.03827  -0.0331   0.0148   1.0000 116.3783 249.0000
  10.000   1.1021   0.06798   0.04889  -0.0369   0.0151   1.0000 116.3143 249.0000
