  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.155 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1622   0.00819   0.00145  -0.0474   1.0000   1.0000   1.0000 249.0000
  -0.500   0.2162   0.00838   0.00157  -0.0474   1.0000   1.0000   1.0000 249.0000
   0.000   0.2696   0.00865   0.00181  -0.0475   1.0000   1.0000   1.0000 249.0000
   0.500   0.3593   0.00884   0.00203  -0.0548   0.9744   1.0000   4.8758 249.0000
   1.000   0.4476   0.00865   0.00184  -0.0602   0.9096   1.0000  12.2953 249.0000
   1.500   0.5101   0.00872   0.00152  -0.0593   0.7783   1.0000  27.2408 249.0000
   2.000   0.5571   0.00959   0.00150  -0.0560   0.6272   1.0000  44.4597 249.0000
   2.500   0.6057   0.01061   0.00172  -0.0540   0.5154   1.0000  57.1251 249.0000
   3.000   0.6561   0.01157   0.00203  -0.0528   0.4307   1.0000  66.7133 249.0000
   3.500   0.7071   0.01251   0.00240  -0.0518   0.3626   1.0000  74.4446 249.0000
   4.000   0.7583   0.01349   0.00281  -0.0509   0.3036   1.0000  81.1518 249.0000
   4.500   0.8093   0.01450   0.00328  -0.0500   0.2472   1.0000  87.5864 249.0000
   5.000   0.8595   0.01564   0.00375  -0.0491   0.1912   1.0000  94.0166 249.0000
   5.500   0.9089   0.01699   0.00434  -0.0482   0.1286   1.0000 101.3171 249.0000
   6.000   0.9549   0.01944   0.00551  -0.0468   0.0691   1.0000 108.5200 249.0000
   6.500   0.9989   0.02275   0.00728  -0.0449   0.0446   1.0000 111.7012 249.0000
   7.000   1.0421   0.02735   0.00988  -0.0428   0.0349   1.0000 113.0390 249.0000
   7.500   1.0850   0.03187   0.01327  -0.0406   0.0294   1.0000 113.8433 249.0000
   8.000   1.1152   0.04012   0.01981  -0.0379   0.0280   1.0000 114.0602 249.0000
   8.500   1.1276   0.04907   0.02858  -0.0349   0.0271   1.0000 114.1950 249.0000
   9.000   1.1217   0.05988   0.03816  -0.0331   0.0280   1.0000 114.0588 249.0000
