  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.400 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.2059   0.00520   0.00096  -0.0560   0.9852   1.0000   3.5834 249.0000
  -0.500   0.2846   0.00513   0.00083  -0.0605   0.9571   1.0000   6.8664 249.0000
   0.000   0.3502   0.00509   0.00066  -0.0616   0.8952   1.0000  13.9363 249.0000
   0.500   0.4006   0.00547   0.00051  -0.0593   0.7672   1.0000  28.5068 249.0000
   1.000   0.4498   0.00623   0.00053  -0.0574   0.6284   1.0000  44.3303 249.0000
   1.500   0.5015   0.00691   0.00064  -0.0564   0.5223   1.0000  56.3425 249.0000
   2.000   0.5544   0.00752   0.00077  -0.0558   0.4395   1.0000  65.7181 249.0000
   2.500   0.6078   0.00809   0.00092  -0.0552   0.3722   1.0000  73.3549 249.0000
   3.000   0.6613   0.00868   0.00109  -0.0548   0.3144   1.0000  79.9147 249.0000
   3.500   0.7147   0.00926   0.00130  -0.0543   0.2640   1.0000  85.6606 249.0000
   4.000   0.7680   0.00989   0.00153  -0.0539   0.2187   1.0000  90.8474 249.0000
   4.500   0.8209   0.01059   0.00179  -0.0534   0.1702   1.0000  96.4448 249.0000
   5.000   0.8730   0.01145   0.00213  -0.0529   0.1214   1.0000 102.1761 249.0000
   5.500   0.9241   0.01256   0.00262  -0.0522   0.0717   1.0000 108.1965 249.0000
   6.000   0.9730   0.01431   0.00350  -0.0512   0.0308   1.0000 113.6460 249.0000
   6.500   1.0206   0.01636   0.00466  -0.0498   0.0194   1.0000 115.4851 249.0000
   7.000   1.0652   0.01895   0.00620  -0.0481   0.0150   1.0000 116.3475 249.0000
   7.500   1.1069   0.02211   0.00812  -0.0462   0.0124   1.0000 116.9261 249.0000
   8.000   1.1463   0.02622   0.01103  -0.0438   0.0111   1.0000 117.2694 249.0000
   8.500   1.1831   0.03021   0.01415  -0.0416   0.0098   1.0000 117.6458 249.0000
   9.000   1.2076   0.03632   0.01915  -0.0387   0.0093   1.0000 117.7693 249.0000
   9.500   1.1886   0.04874   0.03062  -0.0345   0.0101   1.0000 117.5529 249.0000
  10.000   1.1474   0.05906   0.04063  -0.0332   0.0106   1.0000 117.4180 249.0000
