  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.329 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1815   0.00578   0.00112  -0.0511   0.9979   1.0000   1.6009 249.0000
  -0.500   0.2696   0.00577   0.00106  -0.0578   0.9751   1.0000   4.7984 249.0000
   0.000   0.3446   0.00567   0.00091  -0.0611   0.9323   1.0000   9.7065 249.0000
   0.500   0.4039   0.00574   0.00070  -0.0605   0.8356   1.0000  20.7337 249.0000
   1.000   0.4519   0.00641   0.00062  -0.0579   0.6885   1.0000  37.4998 249.0000
   1.500   0.5019   0.00719   0.00071  -0.0563   0.5653   1.0000  51.4756 249.0000
   2.000   0.5539   0.00788   0.00085  -0.0555   0.4726   1.0000  61.9702 249.0000
   2.500   0.6067   0.00852   0.00102  -0.0548   0.3975   1.0000  70.4740 249.0000
   3.000   0.6598   0.00915   0.00121  -0.0543   0.3352   1.0000  77.5562 249.0000
   3.500   0.7130   0.00979   0.00144  -0.0538   0.2823   1.0000  83.5778 249.0000
   4.000   0.7659   0.01047   0.00169  -0.0533   0.2344   1.0000  89.0440 249.0000
   4.500   0.8186   0.01120   0.00197  -0.0528   0.1849   1.0000  94.7493 249.0000
   5.000   0.8707   0.01206   0.00231  -0.0522   0.1342   1.0000 100.6631 249.0000
   5.500   0.9214   0.01325   0.00281  -0.0516   0.0814   1.0000 106.9938 249.0000
   6.000   0.9694   0.01521   0.00378  -0.0505   0.0358   1.0000 112.9110 249.0000
   6.500   1.0157   0.01758   0.00509  -0.0489   0.0226   1.0000 114.9116 249.0000
   7.000   1.0417   0.01525   0.00514  -0.0447   0.0177   1.0000 115.7973 249.0000
   7.500   1.1020   0.02379   0.00896  -0.0450   0.0148   1.0000 116.3959 249.0000
   8.000   1.1417   0.02794   0.01189  -0.0427   0.0133   1.0000 116.7238 249.0000
   8.500   1.1672   0.03517   0.01727  -0.0400   0.0119   1.0000 117.0306 249.0000
   9.000   1.1822   0.04253   0.02387  -0.0368   0.0117   1.0000 117.1032 249.0000
   9.500   1.1680   0.05348   0.03311  -0.0340   0.0121   1.0000 116.9964 249.0000
  10.000   1.1513   0.05986   0.03965  -0.0318   0.0123   1.0000 116.9487 249.0000
