  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.370 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1975   0.00543   0.00103  -0.0543   0.9905   1.0000   2.9099 249.0000
  -0.500   0.2798   0.00537   0.00092  -0.0597   0.9651   1.0000   5.9503 249.0000
   0.000   0.3490   0.00529   0.00075  -0.0617   0.9120   1.0000  12.0218 249.0000
   0.500   0.4020   0.00555   0.00057  -0.0598   0.7949   1.0000  25.3590 249.0000
   1.000   0.4505   0.00630   0.00056  -0.0575   0.6511   1.0000  41.7644 249.0000
   1.500   0.5016   0.00702   0.00066  -0.0564   0.5386   1.0000  54.4958 249.0000
   2.000   0.5542   0.00765   0.00080  -0.0556   0.4522   1.0000  64.2829 249.0000
   2.500   0.6074   0.00825   0.00095  -0.0551   0.3820   1.0000  72.2340 249.0000
   3.000   0.6607   0.00886   0.00114  -0.0546   0.3224   1.0000  79.0065 249.0000
   3.500   0.7140   0.00947   0.00135  -0.0541   0.2710   1.0000  84.8594 249.0000
   4.000   0.7672   0.01011   0.00159  -0.0537   0.2248   1.0000  90.1462 249.0000
   4.500   0.8200   0.01082   0.00186  -0.0532   0.1759   1.0000  95.7897 249.0000
   5.000   0.8721   0.01168   0.00219  -0.0526   0.1262   1.0000 101.5989 249.0000
   5.500   0.9231   0.01281   0.00268  -0.0520   0.0754   1.0000 107.7420 249.0000
   6.000   0.9717   0.01465   0.00361  -0.0509   0.0326   1.0000 113.3743 249.0000
   6.500   1.0186   0.01687   0.00485  -0.0495   0.0206   1.0000 115.2620 249.0000
   7.000   1.0621   0.01975   0.00654  -0.0476   0.0160   1.0000 116.1220 249.0000
   7.500   1.1065   0.02231   0.00819  -0.0459   0.0133   1.0000 116.7288 249.0000
