  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.064 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1426   0.01245   0.00199  -0.0441   1.0000   1.0000   1.0000 249.0000
  -0.500   0.1949   0.01266   0.00207  -0.0438   1.0000   1.0000   1.0000 249.0000
   0.000   0.2466   0.01296   0.00231  -0.0437   1.0000   1.0000   1.0000 249.0000
   0.500   0.2977   0.01339   0.00274  -0.0438   1.0000   1.0000   1.0000 249.0000
   1.000   0.3471   0.01407   0.00347  -0.0443   1.0000   1.0000   1.0000 249.0000
   1.500   0.4248   0.01523   0.00479  -0.0518   0.9777   1.0000   4.4953 249.0000
   2.000   0.5591   0.01478   0.00454  -0.0639   0.8561   1.0000  18.4035 249.0000
   2.500   0.6153   0.01515   0.00423  -0.0592   0.7103   1.0000  34.9712 249.0000
   3.000   0.6621   0.01655   0.00471  -0.0552   0.5903   1.0000  48.6406 249.0000
   3.500   0.7104   0.01817   0.00551  -0.0525   0.4984   1.0000  59.0431 249.0000
   4.000   0.7592   0.01989   0.00651  -0.0503   0.4207   1.0000  67.8459 249.0000
   4.500   0.8078   0.02176   0.00765  -0.0483   0.3506   1.0000  75.7971 249.0000
   5.000   0.8556   0.02383   0.00895  -0.0463   0.2827   1.0000  83.5252 249.0000
   5.500   0.9017   0.02618   0.01030  -0.0442   0.2140   1.0000  91.3900 249.0000
   6.000   0.9458   0.02918   0.01173  -0.0419   0.1479   1.0000  99.0485 249.0000
   6.500   0.9897   0.03390   0.01488  -0.0396   0.1047   1.0000 104.1623 249.0000
   7.000   1.0295   0.04084   0.02084  -0.0372   0.0855   1.0000 106.4972 249.0000
   7.500   1.0566   0.04974   0.02916  -0.0351   0.0768   1.0000 107.5680 249.0000
   8.000   1.0582   0.06255   0.04219  -0.0344   0.0780   1.0000 107.4100 249.0000
   8.500   1.0454   0.07531   0.05475  -0.0360   0.0804   1.0000 107.1135 249.0000
