  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.342 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1869   0.00567   0.00110  -0.0522   0.9954   1.0000   2.1706 249.0000
  -0.500   0.2733   0.00563   0.00101  -0.0585   0.9721   1.0000   5.1469 249.0000
   0.000   0.3463   0.00554   0.00086  -0.0613   0.9261   1.0000  10.4067 249.0000
   0.500   0.4034   0.00567   0.00065  -0.0603   0.8229   1.0000  22.1740 249.0000
   1.000   0.4514   0.00637   0.00060  -0.0577   0.6761   1.0000  38.9231 249.0000
   1.500   0.5018   0.00713   0.00070  -0.0563   0.5563   1.0000  52.4907 249.0000
   2.000   0.5540   0.00780   0.00084  -0.0555   0.4657   1.0000  62.7435 249.0000
   2.500   0.6069   0.00843   0.00100  -0.0549   0.3926   1.0000  71.0369 249.0000
   3.000   0.6601   0.00906   0.00119  -0.0544   0.3311   1.0000  78.0172 249.0000
   3.500   0.7133   0.00969   0.00141  -0.0539   0.2788   1.0000  83.9773 249.0000
   4.000   0.7664   0.01034   0.00166  -0.0534   0.2311   1.0000  89.4284 249.0000
   4.500   0.8190   0.01108   0.00193  -0.0529   0.1821   1.0000  95.0674 249.0000
   5.000   0.8711   0.01195   0.00227  -0.0524   0.1317   1.0000 100.9503 249.0000
   5.500   0.9220   0.01309   0.00276  -0.0517   0.0794   1.0000 107.2383 249.0000
   6.000   0.9700   0.01506   0.00375  -0.0506   0.0347   1.0000 113.0725 249.0000
   6.500   1.0159   0.01752   0.00510  -0.0490   0.0219   1.0000 115.0378 249.0000
   7.000   1.0603   0.02018   0.00665  -0.0473   0.0170   1.0000 115.9171 249.0000
   7.500   1.0821   0.01861   0.00709  -0.0426   0.0143   1.0000 116.4973 249.0000
   8.000   1.1184   0.02301   0.00962  -0.0401   0.0128   1.0000 116.8245 249.0000
