  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.371 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1979   0.00542   0.00103  -0.0544   0.9903   1.0000   2.9292 249.0000
  -0.500   0.2801   0.00536   0.00092  -0.0597   0.9649   1.0000   5.9712 249.0000
   0.000   0.3491   0.00529   0.00075  -0.0617   0.9114   1.0000  12.0902 249.0000
   0.500   0.4020   0.00555   0.00057  -0.0597   0.7939   1.0000  25.4699 249.0000
   1.000   0.4504   0.00629   0.00056  -0.0575   0.6503   1.0000  41.8529 249.0000
   1.500   0.5016   0.00701   0.00066  -0.0564   0.5380   1.0000  54.5636 249.0000
   2.000   0.5542   0.00765   0.00080  -0.0556   0.4517   1.0000  64.3358 249.0000
   2.500   0.6074   0.00825   0.00095  -0.0551   0.3817   1.0000  72.2751 249.0000
   3.000   0.6607   0.00885   0.00114  -0.0546   0.3221   1.0000  79.0421 249.0000
   3.500   0.7140   0.00946   0.00135  -0.0541   0.2708   1.0000  84.8856 249.0000
   4.000   0.7673   0.01010   0.00159  -0.0537   0.2246   1.0000  90.1725 249.0000
   4.500   0.8200   0.01082   0.00186  -0.0532   0.1757   1.0000  95.8118 249.0000
   5.000   0.8722   0.01167   0.00219  -0.0526   0.1261   1.0000 101.6205 249.0000
   5.500   0.9231   0.01280   0.00268  -0.0520   0.0752   1.0000 107.7581 249.0000
   6.000   0.9717   0.01463   0.00360  -0.0509   0.0325   1.0000 113.3840 249.0000
   6.500   1.0187   0.01685   0.00484  -0.0495   0.0206   1.0000 115.2702 249.0000
   7.000   1.0622   0.01972   0.00652  -0.0476   0.0160   1.0000 116.1292 249.0000
   7.500   1.1066   0.02229   0.00818  -0.0459   0.0132   1.0000 116.7358 249.0000
   8.000   1.1414   0.02783   0.01187  -0.0432   0.0119   1.0000 117.0506 249.0000
   8.500   1.1772   0.03209   0.01550  -0.0408   0.0106   1.0000 117.4073 249.0000
   9.000   1.1923   0.04015   0.02248  -0.0374   0.0105   1.0000 117.4465 249.0000
   9.500   1.1784   0.05054   0.03203  -0.0341   0.0109   1.0000 117.3232 249.0000
  10.000   1.1426   0.05981   0.04098  -0.0332   0.0112   1.0000 117.2477 249.0000
