  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-50T85_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.353 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1945   0.00557   0.00111  -0.0539   0.9903   1.0000   8.6876 249.0000
  -0.500   0.2769   0.00552   0.00100  -0.0593   0.9659   1.0000  15.6385 249.0000
   0.000   0.3465   0.00544   0.00084  -0.0614   0.9183   1.0000  24.0265 249.0000
   0.500   0.4010   0.00561   0.00066  -0.0599   0.8186   1.0000  36.1861 249.0000
   1.000   0.4498   0.00625   0.00062  -0.0575   0.6843   1.0000  54.6411 249.0000
   1.500   0.5004   0.00697   0.00070  -0.0562   0.5678   1.0000  64.3858 249.0000
   2.500   0.6056   0.00827   0.00099  -0.0548   0.4003   1.0000  78.2883 249.0000
   3.000   0.6588   0.00889   0.00118  -0.0543   0.3365   1.0000  83.8474 249.0000
   3.500   0.7120   0.00953   0.00139  -0.0538   0.2815   1.0000  88.8857 249.0000
   4.000   0.7650   0.01020   0.00164  -0.0533   0.2303   1.0000  93.8932 249.0000
   4.500   0.8177   0.01095   0.00191  -0.0529   0.1776   1.0000  99.5526 249.0000
   5.000   0.8696   0.01188   0.00227  -0.0523   0.1242   1.0000 106.0852 249.0000
   5.500   0.9201   0.01312   0.00282  -0.0517   0.0696   1.0000 114.3436 249.0000
   6.000   0.9683   0.01507   0.00380  -0.0506   0.0318   1.0000 122.1961 249.0000
   6.500   1.0152   0.01722   0.00497  -0.0492   0.0208   1.0000 125.3127 249.0000
   7.000   1.0598   0.01969   0.00637  -0.0476   0.0161   1.0000 126.8918 249.0000
   7.500   1.1027   0.02272   0.00822  -0.0456   0.0137   1.0000 127.8047 249.0000
   8.000   1.1430   0.02655   0.01091  -0.0434   0.0119   1.0000 128.5329 249.0000
   8.500   1.1787   0.03128   0.01431  -0.0412   0.0110   1.0000 128.8854 249.0000
   9.000   1.2007   0.03860   0.02018  -0.0381   0.0109   1.0000 128.9452 249.0000
   9.500   1.1999   0.04765   0.02807  -0.0347   0.0107   1.0000 129.0189 249.0000
  10.000   1.1758   0.05601   0.03616  -0.0316   0.0106   1.0000 129.0395 249.0000
