  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-45_0.65+2                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.193 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1655   0.00736   0.00132  -0.0479   1.0000   1.0000   1.0000 250.0000
  -0.500   0.2198   0.00754   0.00143  -0.0479   1.0000   1.0000   1.0000 250.0000
   0.000   0.2828   0.00777   0.00163  -0.0498   0.9941   1.0000   2.3724 250.0000
   0.500   0.3793   0.00771   0.00159  -0.0578   0.9523   1.0000   7.4517 250.0000
   1.000   0.4537   0.00758   0.00134  -0.0601   0.8646   1.0000  17.4656 250.0000
   1.500   0.5044   0.00810   0.00113  -0.0571   0.7034   1.0000  35.8247 250.0000
   2.000   0.5520   0.00907   0.00124  -0.0547   0.5660   1.0000  51.4721 250.0000
   2.500   0.6023   0.00997   0.00146  -0.0534   0.4676   1.0000  62.6846 250.0000
   3.000   0.6537   0.01081   0.00174  -0.0525   0.3916   1.0000  71.3298 250.0000
   3.500   0.7056   0.01164   0.00205  -0.0517   0.3293   1.0000  78.4023 250.0000
   4.000   0.7575   0.01249   0.00241  -0.0510   0.2743   1.0000  84.6590 250.0000
   4.500   0.8091   0.01341   0.00281  -0.0502   0.2222   1.0000  90.6236 250.0000
   5.000   0.8602   0.01441   0.00322  -0.0495   0.1683   1.0000  96.8494 250.0000
   5.500   0.9103   0.01571   0.00379  -0.0487   0.1106   1.0000 103.6411 250.0000
   6.000   0.9569   0.01806   0.00491  -0.0474   0.0581   1.0000 110.1362 250.0000
   6.500   1.0011   0.02107   0.00651  -0.0456   0.0374   1.0000 112.9180 250.0000
   7.000   1.0446   0.02492   0.00882  -0.0435   0.0291   1.0000 114.1483 250.0000
   7.500   1.0867   0.02934   0.01166  -0.0416   0.0240   1.0000 114.9519 250.0000
