  
       XFOIL         Version 6.99
  
 Calculated polar for: Airfoils2D_049_0.6F_100_-3                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.026 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000  -0.0406   0.01856   0.00222  -0.0152   1.0003   0.9997   1.0000 300.0000
  -0.500   0.0123   0.01850   0.00200  -0.0153   1.0003   0.9997   1.0000 300.0000
   0.000   0.0647   0.01853   0.00196  -0.0153   1.0003   0.9997   1.0000 300.0000
   0.500   0.1166   0.01863   0.00207  -0.0153   1.0003   0.9997   1.0000 300.0000
   1.000   0.1673   0.01882   0.00236  -0.0154   1.0003   0.9997   1.0000 300.0000
   1.500   0.2161   0.01916   0.00287  -0.0156   1.0003   0.9997   1.0000 300.0000
   2.000   0.2603   0.01984   0.00375  -0.0163   1.0003   0.9997   1.0000 300.0000
   2.500   0.2981   0.02119   0.00518  -0.0179   1.0003   0.9997   1.0000 300.0000
   3.000   0.3341   0.02322   0.00726  -0.0209   1.0003   0.9997   1.0000 300.0000
   3.500   0.3672   0.02601   0.01014  -0.0252   1.0003   0.9997   1.0000 300.0000
   4.000   0.6069   0.02985   0.01516  -0.0494   0.7281   0.9997  39.0096 300.0000
   4.500   0.6261   0.03291   0.01747  -0.0303   0.5297   0.9997  66.6242 300.0000
   5.000   0.6502   0.03475   0.01699  -0.0140   0.3089   0.9997  97.2802 300.0000
   5.500   0.6967   0.04100   0.02188  -0.0110   0.2195   0.9997 109.7393 300.0000
   6.000   0.7439   0.05028   0.03124  -0.0126   0.2009   0.9997 112.3327 300.0000
   6.500   0.7787   0.06124   0.04235  -0.0168   0.1946   0.9997 113.2178 300.0000
   7.000   0.7980   0.07449   0.05587  -0.0254   0.2024   0.9997 112.1233 300.0000
   7.500   0.7979   0.09004   0.07203  -0.0410   0.2297   0.9997 108.3109 300.0000
   9.000   0.6986   0.12856   0.10601  -0.0849   0.5421   0.9997  64.9102 300.0000
   9.500   0.7067   0.13676   0.11345  -0.0841   0.5116   0.9997  69.1535 300.0000
  10.000   0.7178   0.14533   0.12116  -0.0831   0.4772   0.9997  73.9432 300.0000
