  
       XFOIL         Version 6.99
  
 Calculated polar for: Airfoils2D_049_0.6F_100_-3                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.029 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000  -0.0397   0.01739   0.00210  -0.0154   1.0003   0.9997   1.0000 300.0000
  -0.500   0.0134   0.01735   0.00190  -0.0155   1.0003   0.9997   1.0000 300.0000
   0.000   0.0660   0.01737   0.00186  -0.0155   1.0003   0.9997   1.0000 300.0000
   0.500   0.1181   0.01747   0.00197  -0.0155   1.0003   0.9997   1.0000 300.0000
   1.000   0.1691   0.01766   0.00226  -0.0156   1.0003   0.9997   1.0000 300.0000
   1.500   0.2180   0.01800   0.00277  -0.0159   1.0003   0.9997   1.0000 300.0000
   2.000   0.2619   0.01873   0.00368  -0.0168   1.0003   0.9997   1.0000 300.0000
   2.500   0.2996   0.02019   0.00520  -0.0188   1.0003   0.9997   1.0000 300.0000
   3.000   0.3361   0.02230   0.00735  -0.0222   1.0003   0.9997   1.0000 300.0000
   3.500   0.5236   0.02584   0.01180  -0.0519   0.8787   0.9997  18.2200 300.0000
   4.000   0.5963   0.02729   0.01317  -0.0415   0.6883   0.9997  44.4774 300.0000
   4.500   0.6163   0.02964   0.01459  -0.0244   0.4896   0.9997  72.2183 300.0000
   5.000   0.6431   0.03218   0.01426  -0.0117   0.2571   0.9997 104.4824 300.0000
   5.500   0.6948   0.03874   0.01973  -0.0100   0.1904   0.9997 113.8029 300.0000
   6.000   0.7425   0.04678   0.02767  -0.0103   0.1696   0.9997 116.7226 300.0000
   6.500   0.7818   0.05722   0.03823  -0.0128   0.1678   0.9997 116.9777 300.0000
   7.000   0.8034   0.07127   0.05292  -0.0213   0.1815   0.9997 115.0504 300.0000
   7.500   0.8034   0.08799   0.07051  -0.0380   0.2118   0.9997 110.8059 300.0000
   8.000   0.7329   0.10959   0.09580  -0.0859   0.5137   0.9997  68.8581 300.0000
   8.500   0.7404   0.11736   0.10374  -0.0862   0.4936   0.9997  71.6641 300.0000
   9.000   0.7533   0.12531   0.11203  -0.0861   0.4645   0.9997  75.7037 300.0000
   9.500   0.7708   0.13390   0.12116  -0.0867   0.4407   0.9997  78.9959 300.0000
  10.000   0.7774   0.14055   0.12921  -0.0870   0.4157   0.9997  82.4593 300.0000
