  
       XFOIL         Version 6.99
  
 Calculated polar for: Airfoils2D_049_0.6F_100_-3                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.021 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000  -0.0421   0.02096   0.00246  -0.0148   1.0003   0.9997   1.0000 300.0000
  -0.500   0.0103   0.02090   0.00222  -0.0149   1.0003   0.9997   1.0000 300.0000
   0.000   0.0623   0.02092   0.00217  -0.0149   1.0003   0.9997   1.0000 300.0000
   0.500   0.1136   0.02103   0.00228  -0.0149   1.0003   0.9997   1.0000 300.0000
   1.000   0.1639   0.02123   0.00257  -0.0149   1.0003   0.9997   1.0000 300.0000
   1.500   0.2123   0.02157   0.00309  -0.0151   1.0003   0.9997   1.0000 300.0000
   2.000   0.2570   0.02219   0.00392  -0.0155   1.0003   0.9997   1.0000 300.0000
   2.500   0.2953   0.02336   0.00524  -0.0165   1.0003   0.9997   1.0000 300.0000
   3.000   0.3306   0.02523   0.00715  -0.0187   1.0003   0.9997   1.0000 300.0000
   3.500   0.3634   0.02779   0.00981  -0.0223   1.0003   0.9997   1.0000 300.0000
   4.000   0.3920   0.03128   0.01347  -0.0271   1.0003   0.9997   1.0000 300.0000
   4.500   0.6484   0.03924   0.02287  -0.0472   0.6228   0.9997  53.5382 300.0000
   5.000   0.6700   0.04325   0.02592  -0.0283   0.4300   0.9997  80.4746 300.0000
   5.500   0.7055   0.04831   0.02959  -0.0192   0.3087   0.9997  97.2983 300.0000
   6.000   0.7457   0.05737   0.03812  -0.0203   0.2675   0.9997 103.0450 300.0000
   6.500   0.7721   0.06930   0.05011  -0.0274   0.2587   0.9997 104.2637 300.0000
   7.000   0.7827   0.08280   0.06379  -0.0390   0.2718   0.9997 102.4408 300.0000
   7.500   0.7829   0.09595   0.07724  -0.0520   0.2989   0.9997  98.6608 300.0000
   8.000   0.7712   0.10807   0.09012  -0.0660   0.3559   0.9997  90.7452 300.0000
   8.500   0.6707   0.11280   0.09794  -0.0959   0.7597   0.9997  34.6557 300.0000
   9.000   0.6957   0.12227   0.10802  -0.0971   0.7108   0.9997  41.3837 300.0000
   9.500   0.7217   0.13174   0.11841  -0.0981   0.6637   0.9997  47.8790 300.0000
  10.000   0.7383   0.13967   0.12784  -0.0986   0.6302   0.9997  52.5047 300.0000
