  
       XFOIL         Version 6.99
  
 Calculated polar for: Airfoils2D_049_0.6F_100_-3                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.029 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000  -0.0398   0.01755   0.00211  -0.0154   1.0003   0.9997   1.0000 300.0000
  -0.500   0.0132   0.01750   0.00191  -0.0155   1.0003   0.9997   1.0000 300.0000
   0.000   0.0659   0.01752   0.00187  -0.0155   1.0003   0.9997   1.0000 300.0000
   0.500   0.1179   0.01762   0.00199  -0.0155   1.0003   0.9997   1.0000 300.0000
   1.000   0.1689   0.01781   0.00227  -0.0156   1.0003   0.9997   1.0000 300.0000
   1.500   0.2178   0.01815   0.00278  -0.0158   1.0003   0.9997   1.0000 300.0000
   2.000   0.2617   0.01887   0.00369  -0.0167   1.0003   0.9997   1.0000 300.0000
   2.500   0.2994   0.02032   0.00519  -0.0187   1.0003   0.9997   1.0000 300.0000
   3.000   0.3358   0.02242   0.00734  -0.0220   1.0003   0.9997   1.0000 300.0000
   3.500   0.5050   0.02618   0.01191  -0.0500   0.8981   0.9997  15.5455 300.0000
   4.000   0.5978   0.02761   0.01341  -0.0424   0.6932   0.9997  43.7957 300.0000
   4.500   0.6175   0.03009   0.01500  -0.0252   0.4945   0.9997  71.5335 300.0000
   5.000   0.6439   0.03248   0.01457  -0.0119   0.2637   0.9997 103.5715 300.0000
   5.500   0.6950   0.03905   0.02004  -0.0101   0.1940   0.9997 113.2905 300.0000
   6.000   0.7428   0.04717   0.02799  -0.0104   0.1734   0.9997 116.1804 300.0000
   6.500   0.7797   0.05819   0.03946  -0.0141   0.1716   0.9997 116.4376 300.0000
   7.000   0.7994   0.07233   0.05419  -0.0234   0.1852   0.9997 114.5218 300.0000
   7.500   0.8010   0.08840   0.07089  -0.0390   0.2139   0.9997 110.5185 300.0000
   8.500   0.7030   0.12004   0.09877  -0.0817   0.5063   0.9997  69.8936 300.0000
   9.000   0.7149   0.12863   0.10659  -0.0812   0.4769   0.9997  73.9774 300.0000
   9.500   0.7213   0.13661   0.11380  -0.0805   0.4486   0.9997  77.9051 300.0000
  10.000   0.7262   0.14467   0.12100  -0.0800   0.4253   0.9997  81.1173 300.0000
