  
       XFOIL         Version 6.99
  
 Calculated polar for: Airfoils2D_049_0.6F_100_-3                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.036 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000  -0.0383   0.01560   0.00191  -0.0157   1.0003   0.9997   1.0000 300.0000
  -0.500   0.0152   0.01556   0.00173  -0.0158   1.0003   0.9997   1.0000 300.0000
   0.000   0.0682   0.01559   0.00170  -0.0159   1.0003   0.9997   1.0000 300.0000
   0.500   0.1207   0.01568   0.00181  -0.0159   1.0003   0.9997   1.0000 300.0000
   1.000   0.1721   0.01586   0.00209  -0.0160   1.0003   0.9997   1.0000 300.0000
   1.500   0.2212   0.01621   0.00262  -0.0164   1.0003   0.9997   1.0000 300.0000
   2.000   0.2639   0.01707   0.00362  -0.0177   1.0003   0.9997   1.0000 300.0000
   2.500   0.3025   0.01871   0.00528  -0.0206   1.0003   0.9997   1.0000 300.0000
   3.000   0.4302   0.02107   0.00805  -0.0402   0.9378   0.9997  10.0197 300.0000
   3.500   0.5492   0.02191   0.00916  -0.0445   0.7818   0.9997  31.6303 300.0000
   4.000   0.5787   0.02370   0.01036  -0.0316   0.6369   0.9997  51.5818 300.0000
   4.500   0.6034   0.02488   0.01029  -0.0182   0.4271   0.9997  80.8802 300.0000
   5.000   0.6370   0.02928   0.01138  -0.0112   0.1889   0.9997 114.0045 300.0000
   5.500   0.6909   0.03509   0.01622  -0.0096   0.1458   0.9997 120.1016 300.0000
   6.000   0.7420   0.04288   0.02412  -0.0091   0.1369   0.9997 121.3710 300.0000
   6.500   0.7836   0.05313   0.03472  -0.0107   0.1403   0.9997 120.8866 300.0000
   7.000   0.8084   0.06670   0.04894  -0.0172   0.1527   0.9997 119.1152 300.0000
   8.000   0.7208   0.10999   0.09037  -0.0729   0.4075   0.9997  83.5935 300.0000
   8.500   0.7290   0.11874   0.09836  -0.0741   0.3966   0.9997  85.0946 300.0000
   9.000   0.7345   0.12683   0.10575  -0.0743   0.3765   0.9997  87.8788 300.0000
   9.500   0.7386   0.13478   0.11294  -0.0743   0.3552   0.9997  90.8350 300.0000
  10.000   0.7464   0.14318   0.12036  -0.0739   0.3322   0.9997  94.0356 300.0000
