  
       XFOIL         Version 6.99
  
 Calculated polar for: Airfoils2D_049_0.6F_100_-3                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.025 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000  -0.0410   0.01913   0.00227  -0.0151   1.0003   0.9997   1.0000 300.0000
  -0.500   0.0118   0.01908   0.00206  -0.0152   1.0003   0.9997   1.0000 300.0000
   0.000   0.0641   0.01910   0.00201  -0.0152   1.0003   0.9997   1.0000 300.0000
   0.500   0.1158   0.01920   0.00212  -0.0152   1.0003   0.9997   1.0000 300.0000
   1.000   0.1665   0.01939   0.00241  -0.0153   1.0003   0.9997   1.0000 300.0000
   1.500   0.2151   0.01974   0.00292  -0.0154   1.0003   0.9997   1.0000 300.0000
   2.000   0.2596   0.02039   0.00379  -0.0161   1.0003   0.9997   1.0000 300.0000
   2.500   0.2974   0.02170   0.00519  -0.0175   1.0003   0.9997   1.0000 300.0000
   3.000   0.3332   0.02369   0.00722  -0.0203   1.0003   0.9997   1.0000 300.0000
   3.500   0.3662   0.02641   0.01005  -0.0244   1.0003   0.9997   1.0000 300.0000
   4.000   0.6082   0.03128   0.01630  -0.0541   0.7539   0.9997  35.4523 300.0000
   4.500   0.6313   0.03444   0.01877  -0.0336   0.5503   0.9997  63.7794 300.0000
   5.000   0.6545   0.03640   0.01879  -0.0161   0.3363   0.9997  93.4722 300.0000
   5.500   0.6987   0.04240   0.02328  -0.0120   0.2384   0.9997 107.0976 300.0000
   6.000   0.7442   0.05183   0.03276  -0.0139   0.2146   0.9997 110.4188 300.0000
   6.500   0.7771   0.06371   0.04492  -0.0198   0.2128   0.9997 110.6739 300.0000
   7.000   0.7927   0.07732   0.05879  -0.0299   0.2224   0.9997 109.3230 300.0000
   7.500   0.7932   0.09214   0.07408  -0.0449   0.2508   0.9997 105.3699 300.0000
   8.000   0.7184   0.10976   0.09515  -0.0899   0.5847   0.9997  58.9605 300.0000
   8.500   0.7182   0.11701   0.10286  -0.0920   0.5942   0.9997  57.6078 300.0000
   9.000   0.7342   0.12575   0.11208  -0.0934   0.5776   0.9997  59.9706 300.0000
   9.500   0.7449   0.13312   0.12042  -0.0930   0.5459   0.9997  64.3828 300.0000
  10.000   0.7619   0.14103   0.12953  -0.0929   0.5085   0.9997  69.5931 300.0000
