  
       XFOIL         Version 6.99
  
 Calculated polar for: Airfoils2D_049_0.6F_100_-3                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.020 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000  -0.0423   0.02123   0.00248  -0.0148   1.0003   0.9997   1.0000 300.0000
  -0.500   0.0101   0.02117   0.00224  -0.0149   1.0003   0.9997   1.0000 300.0000
   0.000   0.0620   0.02119   0.00219  -0.0149   1.0003   0.9997   1.0000 300.0000
   0.500   0.1133   0.02130   0.00230  -0.0149   1.0003   0.9997   1.0000 300.0000
   1.000   0.1636   0.02150   0.00260  -0.0149   1.0003   0.9997   1.0000 300.0000
   1.500   0.2119   0.02184   0.00311  -0.0150   1.0003   0.9997   1.0000 300.0000
   2.000   0.2566   0.02245   0.00394  -0.0154   1.0003   0.9997   1.0000 300.0000
   2.500   0.2951   0.02360   0.00525  -0.0164   1.0003   0.9997   1.0000 300.0000
   3.000   0.3303   0.02546   0.00715  -0.0185   1.0003   0.9997   1.0000 300.0000
   3.500   0.3630   0.02800   0.00978  -0.0220   1.0003   0.9997   1.0000 300.0000
   4.000   0.3916   0.03146   0.01341  -0.0268   1.0003   0.9997   1.0000 300.0000
   5.000   0.6723   0.04437   0.02703  -0.0307   0.4445   0.9997  78.4715 300.0000
   5.500   0.7065   0.04937   0.03069  -0.0209   0.3206   0.9997  95.6511 300.0000
   6.000   0.7448   0.05887   0.03979  -0.0229   0.2797   0.9997 101.3403 300.0000
   6.500   0.7720   0.07012   0.05083  -0.0286   0.2669   0.9997 103.1251 300.0000
   7.000   0.7814   0.08341   0.06430  -0.0401   0.2782   0.9997 101.5417 300.0000
   7.500   0.7853   0.09628   0.07736  -0.0518   0.3033   0.9997  98.0506 300.0000
   8.000   0.7696   0.10811   0.09000  -0.0661   0.3581   0.9997  90.4417 300.0000
   8.500   0.6604   0.11173   0.09670  -0.0959   0.7944   0.9997  29.8914 300.0000
   9.000   0.6902   0.12191   0.10747  -0.0981   0.7425   0.9997  37.0198 300.0000
   9.500   0.7176   0.13149   0.11799  -0.0989   0.6848   0.9997  44.9646 300.0000
  10.000   0.7388   0.14017   0.12806  -0.0998   0.6483   0.9997  50.0124 300.0000
