  
       XFOIL         Version 6.99
  
 Calculated polar for: Airfoils2D_049_0.6F_100_-3                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.037 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000  -0.0382   0.01550   0.00190  -0.0158   1.0003   0.9997   1.0000 300.0000
  -0.500   0.0153   0.01546   0.00172  -0.0159   1.0003   0.9997   1.0000 300.0000
   0.000   0.0684   0.01548   0.00169  -0.0159   1.0003   0.9997   1.0000 300.0000
   0.500   0.1208   0.01557   0.00180  -0.0159   1.0003   0.9997   1.0000 300.0000
   1.000   0.1723   0.01575   0.00208  -0.0160   1.0003   0.9997   1.0000 300.0000
   1.500   0.2214   0.01610   0.00261  -0.0165   1.0003   0.9997   1.0000 300.0000
   2.000   0.2640   0.01697   0.00362  -0.0178   1.0003   0.9997   1.0000 300.0000
   2.500   0.3027   0.01862   0.00528  -0.0207   1.0003   0.9997   1.0000 300.0000
   3.000   0.4420   0.02089   0.00802  -0.0419   0.9284   0.9997  11.3380 300.0000
   3.500   0.5485   0.02170   0.00900  -0.0438   0.7781   0.9997  32.1317 300.0000
   4.000   0.5778   0.02349   0.01018  -0.0311   0.6344   0.9997  51.9205 300.0000
   4.500   0.6027   0.02464   0.01009  -0.0179   0.4224   0.9997  81.5206 300.0000
   5.000   0.6372   0.02916   0.01140  -0.0113   0.1856   0.9997 114.4741 300.0000
   5.500   0.6908   0.03494   0.01622  -0.0097   0.1435   0.9997 120.4242 300.0000
   6.000   0.7420   0.04266   0.02394  -0.0091   0.1352   0.9997 121.6159 300.0000
   6.500   0.7836   0.05291   0.03450  -0.0106   0.1386   0.9997 121.1273 300.0000
   7.000   0.8071   0.06680   0.04923  -0.0177   0.1516   0.9997 119.2665 300.0000
   7.500   0.8053   0.08692   0.07071  -0.0385   0.1995   0.9997 112.5258 300.0000
   8.500   0.7646   0.11635   0.10303  -0.0785   0.3913   0.9997  85.8298 300.0000
   9.000   0.7726   0.12405   0.11104  -0.0791   0.3700   0.9997  88.7813 300.0000
   9.500   0.7845   0.13192   0.11938  -0.0794   0.3461   0.9997  92.1111 300.0000
  10.000   0.7932   0.13900   0.12754  -0.0799   0.3200   0.9997  95.7337 300.0000
