  
       XFOIL         Version 6.99
  
 Calculated polar for: Airfoils2D_049_0.6F_100_-3                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.031 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000  -0.0394   0.01696   0.00205  -0.0155   1.0003   0.9997   1.0000 300.0000
  -0.500   0.0138   0.01691   0.00186  -0.0156   1.0003   0.9997   1.0000 300.0000
   0.000   0.0666   0.01694   0.00182  -0.0156   1.0003   0.9997   1.0000 300.0000
   0.500   0.1187   0.01703   0.00193  -0.0156   1.0003   0.9997   1.0000 300.0000
   1.000   0.1698   0.01722   0.00222  -0.0157   1.0003   0.9997   1.0000 300.0000
   1.500   0.2188   0.01756   0.00273  -0.0160   1.0003   0.9997   1.0000 300.0000
   2.000   0.2624   0.01831   0.00366  -0.0170   1.0003   0.9997   1.0000 300.0000
   2.500   0.3003   0.01982   0.00521  -0.0192   1.0003   0.9997   1.0000 300.0000
   3.000   0.3369   0.02197   0.00740  -0.0228   1.0003   0.9997   1.0000 300.0000
   3.500   0.5455   0.02478   0.01118  -0.0521   0.8433   0.9997  23.1422 300.0000
   4.000   0.5919   0.02637   0.01243  -0.0387   0.6754   0.9997  46.2621 300.0000
   4.500   0.6129   0.02843   0.01351  -0.0226   0.4746   0.9997  74.2978 300.0000
   5.000   0.6408   0.03134   0.01331  -0.0113   0.2390   0.9997 107.0143 300.0000
   5.500   0.6941   0.03794   0.01900  -0.0098   0.1802   0.9997 115.2366 300.0000
   6.000   0.7421   0.04557   0.02639  -0.0097   0.1593   0.9997 118.1803 300.0000
   6.500   0.7826   0.05611   0.03719  -0.0120   0.1606   0.9997 117.9958 300.0000
   7.000   0.8057   0.07006   0.05180  -0.0199   0.1747   0.9997 116.0084 300.0000
   7.500   0.8029   0.08768   0.07051  -0.0382   0.2077   0.9997 111.3803 300.0000
   8.500   0.7098   0.11958   0.09858  -0.0791   0.4679   0.9997  75.2288 300.0000
   9.000   0.7202   0.12799   0.10625  -0.0788   0.4416   0.9997  78.8738 300.0000
   9.500   0.7276   0.13627   0.11377  -0.0787   0.4196   0.9997  81.9183 300.0000
  10.000   0.7338   0.14455   0.12113  -0.0783   0.3970   0.9997  85.0390 300.0000
