  
       XFOIL         Version 6.99
  
 Calculated polar for: Airfoils2D_049_0.6F_100_-3                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.025 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000  -0.0407   0.01874   0.00223  -0.0152   1.0003   0.9997   1.0000 300.0000
  -0.500   0.0121   0.01869   0.00202  -0.0153   1.0003   0.9997   1.0000 300.0000
   0.000   0.0645   0.01871   0.00198  -0.0153   1.0003   0.9997   1.0000 300.0000
   0.500   0.1163   0.01881   0.00209  -0.0153   1.0003   0.9997   1.0000 300.0000
   1.000   0.1671   0.01901   0.00238  -0.0153   1.0003   0.9997   1.0000 300.0000
   1.500   0.2158   0.01935   0.00289  -0.0155   1.0003   0.9997   1.0000 300.0000
   2.000   0.2601   0.02002   0.00376  -0.0162   1.0003   0.9997   1.0000 300.0000
   2.500   0.2978   0.02135   0.00519  -0.0178   1.0003   0.9997   1.0000 300.0000
   3.000   0.3338   0.02337   0.00724  -0.0207   1.0003   0.9997   1.0000 300.0000
   3.500   0.3669   0.02614   0.01011  -0.0250   1.0003   0.9997   1.0000 300.0000
   4.000   0.6080   0.03028   0.01550  -0.0508   0.7355   0.9997  37.9812 300.0000
   4.500   0.6277   0.03341   0.01790  -0.0313   0.5363   0.9997  65.7022 300.0000
   5.000   0.6515   0.03520   0.01742  -0.0144   0.3176   0.9997  96.0713 300.0000
   5.500   0.6973   0.04134   0.02210  -0.0111   0.2250   0.9997 108.9701 300.0000
   6.500   0.7778   0.06217   0.04335  -0.0179   0.2008   0.9997 112.3401 300.0000
   7.000   0.7956   0.07550   0.05694  -0.0270   0.2087   0.9997 111.2435 300.0000
   7.500   0.7961   0.09072   0.07273  -0.0423   0.2361   0.9997 107.4180 300.0000
   8.000   0.6847   0.11153   0.09017  -0.0826   0.5581   0.9997  62.7023 300.0000
   8.500   0.6884   0.12009   0.09810  -0.0851   0.5697   0.9997  61.0839 300.0000
   9.000   0.6925   0.12801   0.10538  -0.0851   0.5525   0.9997  63.4747 300.0000
   9.500   0.7017   0.13641   0.11302  -0.0845   0.5237   0.9997  67.4614 300.0000
  10.000   0.7119   0.14491   0.12063  -0.0835   0.4895   0.9997  72.2353 300.0000
