  
       XFOIL         Version 6.99
  
 Calculated polar for: Airfoils2D_049_0.6F_100_-3                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.030 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000  -0.0396   0.01725   0.00208  -0.0154   1.0003   0.9997   1.0000 300.0000
  -0.500   0.0135   0.01720   0.00188  -0.0155   1.0003   0.9997   1.0000 300.0000
   0.000   0.0662   0.01722   0.00184  -0.0155   1.0003   0.9997   1.0000 300.0000
   0.500   0.1183   0.01732   0.00196  -0.0156   1.0003   0.9997   1.0000 300.0000
   1.000   0.1694   0.01751   0.00224  -0.0156   1.0003   0.9997   1.0000 300.0000
   1.500   0.2183   0.01785   0.00276  -0.0159   1.0003   0.9997   1.0000 300.0000
   2.000   0.2620   0.01858   0.00368  -0.0168   1.0003   0.9997   1.0000 300.0000
   2.500   0.2999   0.02006   0.00520  -0.0189   1.0003   0.9997   1.0000 300.0000
   3.000   0.3363   0.02219   0.00737  -0.0224   1.0003   0.9997   1.0000 300.0000
   3.500   0.5341   0.02548   0.01161  -0.0524   0.8645   0.9997  20.1970 300.0000
   4.000   0.5949   0.02695   0.01287  -0.0404   0.6843   0.9997  45.0308 300.0000
   4.500   0.6151   0.02921   0.01419  -0.0237   0.4847   0.9997  72.8940 300.0000
   5.000   0.6422   0.03189   0.01395  -0.0115   0.2509   0.9997 105.3501 300.0000
   5.500   0.6946   0.03849   0.01953  -0.0100   0.1870   0.9997 114.2695 300.0000
   6.000   0.7423   0.04636   0.02721  -0.0100   0.1659   0.9997 117.2440 300.0000
   6.500   0.7808   0.05725   0.03849  -0.0132   0.1662   0.9997 117.2047 300.0000
   7.000   0.8014   0.07140   0.05328  -0.0221   0.1802   0.9997 115.2355 300.0000
   8.000   0.7375   0.10991   0.09608  -0.0855   0.5057   0.9997  69.9804 300.0000
   8.500   0.7465   0.11781   0.10411  -0.0857   0.4835   0.9997  73.0628 300.0000
   9.000   0.7564   0.12544   0.11215  -0.0856   0.4564   0.9997  76.8220 300.0000
   9.500   0.7715   0.13369   0.12102  -0.0861   0.4332   0.9997  80.0254 300.0000
  10.000   0.7785   0.14047   0.12913  -0.0865   0.4083   0.9997  83.4750 300.0000
