  
       XFOIL         Version 6.99
  
 Calculated polar for: Airfoils2D_049_0.6F_100_-3                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.021 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000  -0.0418   0.02045   0.00241  -0.0149   1.0003   0.9997   1.0000 300.0000
  -0.500   0.0107   0.02040   0.00218  -0.0150   1.0003   0.9997   1.0000 300.0000
   0.000   0.0628   0.02042   0.00212  -0.0150   1.0003   0.9997   1.0000 300.0000
   0.500   0.1142   0.02052   0.00224  -0.0150   1.0003   0.9997   1.0000 300.0000
   1.000   0.1646   0.02072   0.00253  -0.0150   1.0003   0.9997   1.0000 300.0000
   1.500   0.2131   0.02107   0.00304  -0.0152   1.0003   0.9997   1.0000 300.0000
   2.000   0.2577   0.02169   0.00388  -0.0156   1.0003   0.9997   1.0000 300.0000
   2.500   0.2958   0.02289   0.00522  -0.0167   1.0003   0.9997   1.0000 300.0000
   3.000   0.3313   0.02480   0.00717  -0.0191   1.0003   0.9997   1.0000 300.0000
   3.500   0.3642   0.02740   0.00986  -0.0228   1.0003   0.9997   1.0000 300.0000
   4.000   0.3926   0.03096   0.01359  -0.0278   1.0003   0.9997   1.0000 300.0000
   4.500   0.6440   0.03790   0.02172  -0.0428   0.6008   0.9997  56.6595 300.0000
   5.000   0.6656   0.04110   0.02373  -0.0238   0.4030   0.9997  84.2116 300.0000
   5.500   0.7035   0.04647   0.02763  -0.0165   0.2875   0.9997 100.2518 300.0000
   6.000   0.7445   0.05572   0.03656  -0.0183   0.2499   0.9997 105.4896 300.0000
   6.500   0.7746   0.06764   0.04851  -0.0247   0.2453   0.9997 106.1330 300.0000
   7.000   0.7874   0.08145   0.06256  -0.0362   0.2598   0.9997 104.1149 300.0000
   7.500   0.7880   0.09521   0.07669  -0.0501   0.2887   0.9997 100.0904 300.0000
   8.000   0.7437   0.10968   0.08627  -0.0615   0.3475   0.9997  91.9128 300.0000
   8.500   0.6884   0.11460   0.09998  -0.0955   0.7033   0.9997  42.4192 300.0000
   9.000   0.7099   0.12364   0.10957  -0.0960   0.6595   0.9997  48.4671 300.0000
   9.500   0.7275   0.13206   0.11898  -0.0968   0.6296   0.9997  52.5871 300.0000
  10.000   0.7475   0.14067   0.12890  -0.0976   0.5973   0.9997  57.1576 300.0000
