  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.244 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1384   0.00621   0.00083  -0.0407   1.0000   1.0000   1.0000 250.0000
  -0.500   0.1930   0.00629   0.00087  -0.0403   1.0000   1.0000   1.0000 250.0000
   0.000   0.2475   0.00641   0.00098  -0.0400   1.0000   1.0000   1.0000 250.0000
   0.500   0.3445   0.00638   0.00093  -0.0482   0.9211   1.0000  10.9969 250.0000
   1.000   0.3976   0.00736   0.00074  -0.0457   0.6345   1.0000  43.5866 250.0000
   1.500   0.4488   0.00821   0.00092  -0.0445   0.5277   1.0000  55.6680 250.0000
   2.000   0.5021   0.00884   0.00110  -0.0438   0.4577   1.0000  63.5822 250.0000
   2.500   0.5557   0.00941   0.00128  -0.0432   0.3965   1.0000  70.5215 250.0000
   3.000   0.6094   0.01000   0.00147  -0.0426   0.3369   1.0000  77.2960 250.0000
   3.500   0.6628   0.01065   0.00168  -0.0421   0.2755   1.0000  84.3070 250.0000
   4.000   0.7159   0.01141   0.00194  -0.0416   0.2119   1.0000  91.6076 250.0000
   4.500   0.7684   0.01237   0.00230  -0.0412   0.1451   1.0000  99.3664 250.0000
   5.000   0.8190   0.01409   0.00308  -0.0405   0.0681   1.0000 108.6270 250.0000
   5.500   0.8681   0.01643   0.00444  -0.0394   0.0400   1.0000 112.2882 250.0000
   6.000   0.9163   0.01895   0.00601  -0.0380   0.0300   1.0000 113.7125 250.0000
   6.500   0.9632   0.02249   0.00845  -0.0363   0.0251   1.0000 114.4836 250.0000
   7.000   1.0073   0.02733   0.01181  -0.0347   0.0222   1.0000 114.9430 250.0000
   7.500   1.0446   0.03385   0.01781  -0.0324   0.0207   1.0000 115.2221 250.0000
   8.000   1.0641   0.04410   0.02707  -0.0305   0.0212   1.0000 115.1210 250.0000
