  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.283 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1406   0.00579   0.00078  -0.0411   1.0000   1.0000   1.0000 250.0000
  -0.500   0.1953   0.00587   0.00082  -0.0408   1.0000   1.0000   1.0000 250.0000
   0.000   0.2649   0.00595   0.00090  -0.0437   0.9868   1.0000   3.4109 250.0000
   0.500   0.3516   0.00597   0.00066  -0.0488   0.8301   1.0000  21.3843 250.0000
   1.000   0.3962   0.00720   0.00068  -0.0454   0.5919   1.0000  48.4061 250.0000
   1.500   0.4488   0.00789   0.00084  -0.0446   0.5034   1.0000  58.4160 250.0000
   2.000   0.5025   0.00845   0.00099  -0.0440   0.4385   1.0000  65.7563 250.0000
   2.500   0.5565   0.00897   0.00115  -0.0435   0.3798   1.0000  72.4189 250.0000
   3.000   0.6104   0.00953   0.00131  -0.0430   0.3215   1.0000  79.0496 250.0000
   3.500   0.6640   0.01017   0.00152  -0.0425   0.2610   1.0000  85.9561 250.0000
   4.000   0.7172   0.01092   0.00177  -0.0421   0.1992   1.0000  93.0696 250.0000
   4.500   0.7699   0.01184   0.00212  -0.0417   0.1339   1.0000 100.6809 250.0000
   5.000   0.8208   0.01349   0.00288  -0.0410   0.0609   1.0000 109.5424 250.0000
   5.500   0.8704   0.01564   0.00412  -0.0400   0.0359   1.0000 112.8675 250.0000
   6.000   0.9181   0.01830   0.00577  -0.0386   0.0272   1.0000 114.1481 250.0000
   6.500   0.9641   0.02174   0.00793  -0.0371   0.0220   1.0000 114.9841 250.0000
   7.000   1.0105   0.02578   0.01125  -0.0352   0.0200   1.0000 115.3382 250.0000
   7.500   1.0522   0.03027   0.01500  -0.0335   0.0177   1.0000 115.7621 250.0000
   8.000   1.0683   0.04277   0.02687  -0.0306   0.0194   1.0000 115.4577 250.0000
