  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.392 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1453   0.00495   0.00068  -0.0420   1.0000   1.0000   1.0000 250.0000
  -0.500   0.2106   0.00501   0.00070  -0.0439   0.9921   1.0000   2.6916 250.0000
   0.000   0.2968   0.00496   0.00057  -0.0497   0.9117   1.0000  12.0731 250.0000
   0.500   0.3427   0.00604   0.00045  -0.0463   0.6279   1.0000  44.3355 250.0000
   1.000   0.3954   0.00673   0.00057  -0.0455   0.5230   1.0000  56.1978 250.0000
   1.500   0.4496   0.00722   0.00067  -0.0450   0.4562   1.0000  63.7557 250.0000
   2.000   0.5041   0.00767   0.00079  -0.0446   0.3990   1.0000  70.2333 250.0000
   2.500   0.5585   0.00813   0.00091  -0.0442   0.3442   1.0000  76.4598 250.0000
   3.000   0.6127   0.00865   0.00106  -0.0438   0.2879   1.0000  82.8790 250.0000
   3.500   0.6667   0.00925   0.00125  -0.0434   0.2295   1.0000  89.5723 250.0000
   4.000   0.7202   0.00997   0.00150  -0.0430   0.1722   1.0000  96.1954 250.0000
   4.500   0.7731   0.01086   0.00184  -0.0426   0.1109   1.0000 103.4008 250.0000
   5.000   0.8245   0.01235   0.00256  -0.0420   0.0482   1.0000 111.1892 250.0000
   5.500   0.8748   0.01425   0.00367  -0.0411   0.0280   1.0000 114.0110 250.0000
   6.000   0.9239   0.01636   0.00500  -0.0399   0.0214   1.0000 115.0918 250.0000
   6.500   0.9726   0.01846   0.00640  -0.0387   0.0174   1.0000 115.8190 250.0000
   7.000   1.0178   0.02202   0.00897  -0.0370   0.0151   1.0000 116.3224 250.0000
   7.500   1.0614   0.02595   0.01209  -0.0353   0.0135   1.0000 116.6677 250.0000
   8.000   1.0976   0.03148   0.01659  -0.0334   0.0127   1.0000 116.8749 250.0000
   9.000   1.0665   0.06084   0.04535  -0.0331   0.0150   1.0000 116.3250 250.0000
   9.500   1.0286   0.07986   0.06535  -0.0528   0.0151   1.0000 116.3067 250.0000
