  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.225 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1372   0.00646   0.00086  -0.0404   1.0000   1.0000   1.0000 250.0000
  -0.500   0.1916   0.00655   0.00090  -0.0401   1.0000   1.0000   1.0000 250.0000
   0.000   0.2460   0.00666   0.00101  -0.0398   1.0000   1.0000   1.0000 250.0000
   0.500   0.3358   0.00669   0.00105  -0.0467   0.9487   1.0000   7.8543 250.0000
   1.000   0.3991   0.00743   0.00078  -0.0460   0.6651   1.0000  40.1182 250.0000
   1.500   0.4490   0.00840   0.00097  -0.0444   0.5429   1.0000  53.9539 250.0000
   2.000   0.5019   0.00907   0.00117  -0.0437   0.4693   1.0000  62.2774 250.0000
   2.500   0.5553   0.00967   0.00137  -0.0430   0.4064   1.0000  69.3974 250.0000
   3.000   0.6088   0.01028   0.00157  -0.0424   0.3460   1.0000  76.2609 250.0000
   3.500   0.6621   0.01095   0.00179  -0.0419   0.2838   1.0000  83.3465 250.0000
   4.000   0.7150   0.01173   0.00206  -0.0414   0.2196   1.0000  90.7161 250.0000
   4.500   0.7675   0.01270   0.00242  -0.0409   0.1516   1.0000  98.5941 250.0000
   5.000   0.8177   0.01451   0.00322  -0.0402   0.0731   1.0000 108.0008 250.0000
   5.500   0.8665   0.01692   0.00459  -0.0391   0.0426   1.0000 111.9274 250.0000
   6.000   0.9146   0.01968   0.00637  -0.0376   0.0321   1.0000 113.4028 250.0000
   6.500   0.9611   0.02359   0.00897  -0.0359   0.0271   1.0000 114.1586 250.0000
   7.000   1.0068   0.02801   0.01262  -0.0340   0.0240   1.0000 114.6526 250.0000
   7.500   1.0433   0.03486   0.01791  -0.0324   0.0222   1.0000 114.9537 250.0000
   8.000   1.0682   0.04364   0.02613  -0.0303   0.0224   1.0000 114.9195 250.0000
