  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.153 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1314   0.00778   0.00102  -0.0394   1.0000   1.0000   1.0000 250.0000
  -0.500   0.1854   0.00787   0.00104  -0.0390   1.0000   1.0000   1.0000 250.0000
   0.000   0.2392   0.00799   0.00116  -0.0386   1.0000   1.0000   1.0000 250.0000
   0.500   0.2930   0.00817   0.00138  -0.0384   1.0000   1.0000   1.0000 250.0000
   1.000   0.3948   0.00819   0.00144  -0.0473   0.8976   1.0000  13.6792 250.0000
   1.500   0.4520   0.00923   0.00127  -0.0451   0.6276   1.0000  44.3645 250.0000
   2.000   0.5023   0.01025   0.00158  -0.0435   0.5284   1.0000  55.5918 250.0000
   2.500   0.5544   0.01108   0.00188  -0.0425   0.4561   1.0000  63.7698 250.0000
   3.000   0.6068   0.01184   0.00218  -0.0416   0.3903   1.0000  71.2173 250.0000
   3.500   0.6593   0.01262   0.00248  -0.0408   0.3250   1.0000  78.6532 250.0000
   4.000   0.7114   0.01349   0.00281  -0.0401   0.2575   1.0000  86.3590 250.0000
   4.500   0.7630   0.01455   0.00320  -0.0394   0.1842   1.0000  94.8105 250.0000
   5.000   0.8126   0.01647   0.00404  -0.0386   0.0985   1.0000 104.8880 250.0000
   5.500   0.8605   0.01932   0.00562  -0.0373   0.0584   1.0000 109.8531 250.0000
   6.000   0.9087   0.02272   0.00783  -0.0356   0.0443   1.0000 111.7001 250.0000
   6.500   0.9565   0.02706   0.01104  -0.0339   0.0371   1.0000 112.6971 250.0000
   7.000   0.9984   0.03353   0.01641  -0.0320   0.0337   1.0000 113.1683 250.0000
   7.500   1.0278   0.04285   0.02516  -0.0299   0.0338   1.0000 113.1627 250.0000
