  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.235 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1378   0.00633   0.00085  -0.0406   1.0000   1.0000   1.0000 250.0000
  -0.500   0.1923   0.00641   0.00088  -0.0402   1.0000   1.0000   1.0000 250.0000
   0.000   0.2468   0.00653   0.00099  -0.0399   1.0000   1.0000   1.0000 250.0000
   0.500   0.3403   0.00652   0.00099  -0.0475   0.9357   1.0000   9.3367 250.0000
   1.500   0.4489   0.00830   0.00095  -0.0445   0.5348   1.0000  54.8623 250.0000
   2.000   0.5019   0.00895   0.00114  -0.0437   0.4634   1.0000  62.9452 250.0000
   2.500   0.5555   0.00954   0.00132  -0.0431   0.4015   1.0000  69.9573 250.0000
   3.000   0.6091   0.01013   0.00152  -0.0426   0.3412   1.0000  76.8069 250.0000
   3.500   0.6624   0.01080   0.00173  -0.0420   0.2795   1.0000  83.8445 250.0000
   4.000   0.7154   0.01157   0.00199  -0.0415   0.2157   1.0000  91.1649 250.0000
   4.500   0.7679   0.01254   0.00235  -0.0410   0.1484   1.0000  98.9695 250.0000
   5.000   0.8185   0.01428   0.00315  -0.0404   0.0703   1.0000 108.3504 250.0000
   5.500   0.8672   0.01671   0.00453  -0.0392   0.0413   1.0000 112.1131 250.0000
   6.000   0.9156   0.01928   0.00619  -0.0378   0.0310   1.0000 113.5728 250.0000
   6.500   0.9622   0.02300   0.00872  -0.0361   0.0260   1.0000 114.3270 250.0000
   7.000   1.0077   0.02720   0.01191  -0.0344   0.0230   1.0000 114.8168 250.0000
   7.500   1.0427   0.03471   0.01812  -0.0324   0.0214   1.0000 115.0853 250.0000
   8.000   1.0625   0.04510   0.02713  -0.0306   0.0217   1.0000 115.0246 250.0000
