  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.182 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1340   0.00716   0.00094  -0.0398   1.0000   1.0000   1.0000 250.0000
  -0.500   0.1882   0.00725   0.00097  -0.0395   1.0000   1.0000   1.0000 250.0000
   0.000   0.2423   0.00737   0.00109  -0.0391   1.0000   1.0000   1.0000 250.0000
   0.500   0.3051   0.00753   0.00129  -0.0408   0.9922   1.0000   2.6819 250.0000
   1.000   0.4047   0.00760   0.00102  -0.0480   0.7802   1.0000  27.0598 250.0000
   1.500   0.4501   0.00887   0.00112  -0.0446   0.5859   1.0000  49.0844 250.0000
   2.000   0.5018   0.00971   0.00138  -0.0435   0.5005   1.0000  58.7407 250.0000
   2.500   0.5546   0.01041   0.00163  -0.0427   0.4330   1.0000  66.3879 250.0000
   3.000   0.6076   0.01109   0.00188  -0.0420   0.3698   1.0000  73.5531 250.0000
   3.500   0.6604   0.01182   0.00213  -0.0413   0.3063   1.0000  80.7811 250.0000
   4.000   0.7130   0.01263   0.00242  -0.0407   0.2402   1.0000  88.3437 250.0000
   4.500   0.7650   0.01364   0.00280  -0.0401   0.1690   1.0000  96.5745 250.0000
   5.000   0.8151   0.01550   0.00363  -0.0394   0.0857   1.0000 106.4453 250.0000
   5.500   0.8633   0.01817   0.00512  -0.0381   0.0509   1.0000 110.8291 250.0000
   6.000   0.9111   0.02135   0.00716  -0.0365   0.0385   1.0000 112.4968 250.0000
   6.500   0.9584   0.02561   0.01022  -0.0347   0.0326   1.0000 113.3394 250.0000
   7.000   1.0018   0.03098   0.01407  -0.0332   0.0283   1.0000 113.9644 250.0000
   7.500   1.0352   0.03969   0.02151  -0.0311   0.0282   1.0000 113.9828 250.0000
   8.000   1.0542   0.04962   0.03069  -0.0296   0.0282   1.0000 113.9789 250.0000
