  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.314 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1421   0.00551   0.00075  -0.0414   1.0000   1.0000   1.0000 250.0000
  -0.500   0.1969   0.00558   0.00079  -0.0411   1.0000   1.0000   1.0000 250.0000
   0.000   0.2778   0.00561   0.00081  -0.0463   0.9715   1.0000   5.2397 250.0000
   0.500   0.3476   0.00597   0.00053  -0.0474   0.7457   1.0000  30.9807 250.0000
   1.000   0.3956   0.00706   0.00064  -0.0454   0.5670   1.0000  51.2249 250.0000
   1.500   0.4489   0.00767   0.00078  -0.0447   0.4875   1.0000  60.2200 250.0000
   2.000   0.5030   0.00818   0.00092  -0.0442   0.4255   1.0000  67.2381 250.0000
   2.500   0.5571   0.00868   0.00106  -0.0437   0.3682   1.0000  73.7332 250.0000
   3.000   0.6111   0.00923   0.00122  -0.0433   0.3105   1.0000  80.3031 250.0000
   3.500   0.6649   0.00985   0.00142  -0.0428   0.2509   1.0000  87.1227 250.0000
   4.000   0.7182   0.01059   0.00167  -0.0424   0.1903   1.0000  94.1007 250.0000
   4.500   0.7710   0.01150   0.00202  -0.0420   0.1263   1.0000 101.5803 250.0000
   5.000   0.8219   0.01313   0.00277  -0.0414   0.0565   1.0000 110.0971 250.0000
   5.500   0.8719   0.01516   0.00398  -0.0403   0.0334   1.0000 113.2246 250.0000
   6.000   0.9207   0.01745   0.00544  -0.0391   0.0252   1.0000 114.4656 250.0000
   6.500   0.9673   0.02054   0.00746  -0.0375   0.0206   1.0000 115.2252 250.0000
   7.000   1.0136   0.02399   0.01006  -0.0359   0.0181   1.0000 115.6969 250.0000
   7.500   1.0509   0.03045   0.01493  -0.0340   0.0163   1.0000 116.0410 250.0000
   8.000   1.0765   0.03931   0.02262  -0.0318   0.0163   1.0000 116.0336 250.0000
   8.500   1.0909   0.04851   0.03106  -0.0303   0.0167   1.0000 115.9591 250.0000
