  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.061 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1167   0.01224   0.00152  -0.0368   1.0000   1.0000   1.0000 250.0000
  -0.500   0.1697   0.01234   0.00152  -0.0363   1.0000   1.0000   1.0000 250.0000
   0.000   0.2222   0.01249   0.00165  -0.0359   1.0000   1.0000   1.0000 250.0000
   0.500   0.2743   0.01272   0.00191  -0.0355   1.0000   1.0000   1.0000 250.0000
   1.000   0.3262   0.01305   0.00238  -0.0355   1.0000   1.0000   1.0000 250.0000
   1.500   0.3765   0.01380   0.00343  -0.0370   1.0000   1.0000   1.0000 250.0000
   2.000   0.5175   0.01423   0.00359  -0.0504   0.7599   1.0000  29.3767 250.0000
   2.500   0.5642   0.01588   0.00425  -0.0460   0.6277   1.0000  44.3524 250.0000
   3.000   0.6132   0.01763   0.00529  -0.0433   0.5337   1.0000  54.9925 250.0000
   3.500   0.6627   0.01935   0.00643  -0.0411   0.4506   1.0000  64.3871 250.0000
   4.000   0.7117   0.02104   0.00749  -0.0389   0.3717   1.0000  73.3345 250.0000
   4.500   0.7596   0.02275   0.00838  -0.0366   0.2885   1.0000  82.8092 250.0000
   5.000   0.8059   0.02506   0.00950  -0.0344   0.1970   1.0000  93.3224 250.0000
   5.500   0.8533   0.02885   0.01178  -0.0324   0.1320   1.0000 100.9014 250.0000
   6.000   0.9014   0.03456   0.01657  -0.0306   0.1035   1.0000 104.2944 250.0000
   6.500   0.9445   0.04165   0.02279  -0.0291   0.0899   1.0000 105.9322 250.0000
   7.000   0.9706   0.05300   0.03451  -0.0287   0.0878   1.0000 106.1950 250.0000
   7.500   0.9683   0.06937   0.05190  -0.0334   0.0946   1.0000 105.3658 250.0000
   8.000   0.8942   0.10927   0.09569  -0.0756   0.2336   1.0000  89.1021 250.0000
   9.000   0.8943   0.12731   0.11337  -0.0803   0.2080   1.0000  92.0556 250.0000
   9.500   0.8865   0.13547   0.12263  -0.0844   0.1965   1.0000  93.3786 250.0000
  10.000   0.9009   0.14453   0.13147  -0.0848   0.1822   1.0000  95.0371 250.0000
