  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.353 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1438   0.00520   0.00071  -0.0417   1.0000   1.0000   1.0000 250.0000
  -0.500   0.1988   0.00528   0.00075  -0.0414   1.0000   1.0000   1.0000 250.0000
   0.000   0.2895   0.00525   0.00069  -0.0485   0.9476   1.0000   7.9708 250.0000
   0.500   0.3442   0.00604   0.00047  -0.0466   0.6724   1.0000  39.2914 250.0000
   1.500   0.4492   0.00743   0.00072  -0.0448   0.4705   1.0000  62.1342 250.0000
   2.000   0.5035   0.00790   0.00084  -0.0444   0.4112   1.0000  68.8524 250.0000
   2.500   0.5579   0.00838   0.00098  -0.0440   0.3555   1.0000  75.1748 250.0000
   3.000   0.6120   0.00891   0.00113  -0.0436   0.2984   1.0000  81.6887 250.0000
   3.500   0.6658   0.00952   0.00132  -0.0432   0.2394   1.0000  88.4420 250.0000
   4.000   0.7193   0.01024   0.00157  -0.0428   0.1807   1.0000  95.2140 250.0000
   4.500   0.7722   0.01115   0.00192  -0.0423   0.1179   1.0000 102.5741 250.0000
   5.000   0.8234   0.01268   0.00264  -0.0417   0.0519   1.0000 110.7030 250.0000
   5.500   0.8740   0.01449   0.00372  -0.0408   0.0306   1.0000 113.6367 250.0000
   6.000   0.9230   0.01665   0.00506  -0.0396   0.0230   1.0000 114.8145 250.0000
   6.500   0.9704   0.01936   0.00689  -0.0381   0.0189   1.0000 115.5521 250.0000
   7.000   1.0134   0.02382   0.00989  -0.0364   0.0163   1.0000 116.0354 250.0000
   7.500   1.0566   0.02816   0.01372  -0.0345   0.0149   1.0000 116.3503 250.0000
   8.000   1.0844   0.03666   0.02139  -0.0320   0.0148   1.0000 116.3735 250.0000
   8.500   1.0895   0.04793   0.03225  -0.0306   0.0149   1.0000 116.3646 250.0000
   9.000   1.0675   0.06049   0.04427  -0.0325   0.0157   1.0000 116.1694 250.0000
   9.500   1.0333   0.07498   0.05881  -0.0458   0.0161   1.0000 116.0881 250.0000
