  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.175 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1334   0.00729   0.00096  -0.0397   1.0000   1.0000   1.0000 250.0000
  -0.500   0.1876   0.00738   0.00099  -0.0394   1.0000   1.0000   1.0000 250.0000
   0.000   0.2416   0.00750   0.00110  -0.0390   1.0000   1.0000   1.0000 250.0000
   0.500   0.2975   0.00767   0.00132  -0.0392   0.9983   1.0000   1.5232 250.0000
   1.000   0.4049   0.00768   0.00110  -0.0483   0.8064   1.0000  24.0883 250.0000
   1.500   0.4505   0.00894   0.00115  -0.0447   0.5942   1.0000  48.1458 250.0000
   2.000   0.5018   0.00983   0.00142  -0.0435   0.5065   1.0000  58.0655 250.0000
   2.500   0.5545   0.01055   0.00168  -0.0426   0.4379   1.0000  65.8289 250.0000
   3.000   0.6073   0.01126   0.00193  -0.0419   0.3746   1.0000  73.0026 250.0000
   3.500   0.6602   0.01198   0.00220  -0.0412   0.3102   1.0000  80.3363 250.0000
   4.000   0.7126   0.01281   0.00249  -0.0405   0.2441   1.0000  87.8985 250.0000
   4.500   0.7645   0.01383   0.00287  -0.0400   0.1724   1.0000  96.1810 250.0000
   5.000   0.8145   0.01572   0.00370  -0.0392   0.0887   1.0000 106.0807 250.0000
   5.500   0.8628   0.01841   0.00526  -0.0379   0.0524   1.0000 110.6356 250.0000
   6.000   0.9104   0.02174   0.00734  -0.0363   0.0399   1.0000 112.3106 250.0000
   6.500   0.9577   0.02605   0.01039  -0.0346   0.0336   1.0000 113.1963 250.0000
   7.000   1.0024   0.03078   0.01427  -0.0329   0.0293   1.0000 113.8230 250.0000
   7.500   1.0324   0.04064   0.02384  -0.0303   0.0303   1.0000 113.6733 250.0000
