  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.196 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1351   0.00691   0.00092  -0.0401   1.0000   1.0000   1.0000 250.0000
  -0.500   0.1894   0.00699   0.00095  -0.0397   1.0000   1.0000   1.0000 250.0000
   0.000   0.2436   0.00711   0.00106  -0.0394   1.0000   1.0000   1.0000 250.0000
   0.500   0.3179   0.00723   0.00122  -0.0433   0.9791   1.0000   4.3491 250.0000
   1.000   0.4027   0.00751   0.00090  -0.0471   0.7325   1.0000  32.4820 250.0000
   1.500   0.4496   0.00870   0.00107  -0.0445   0.5699   1.0000  50.8946 250.0000
   2.000   0.5017   0.00948   0.00130  -0.0435   0.4895   1.0000  59.9907 250.0000
   2.500   0.5548   0.01014   0.00153  -0.0428   0.4234   1.0000  67.4723 250.0000
   3.000   0.6080   0.01080   0.00176  -0.0421   0.3613   1.0000  74.5191 250.0000
   3.500   0.6610   0.01150   0.00200  -0.0415   0.2983   1.0000  81.6962 250.0000
   4.000   0.7137   0.01230   0.00228  -0.0409   0.2331   1.0000  89.1692 250.0000
   4.500   0.7659   0.01330   0.00266  -0.0404   0.1630   1.0000  97.2642 250.0000
   5.000   0.8159   0.01515   0.00347  -0.0397   0.0814   1.0000 106.9751 250.0000
   5.500   0.8643   0.01778   0.00497  -0.0384   0.0480   1.0000 111.2131 250.0000
   6.000   0.9121   0.02066   0.00674  -0.0369   0.0360   1.0000 112.8451 250.0000
   6.500   0.9598   0.02459   0.00959  -0.0351   0.0304   1.0000 113.6571 250.0000
   7.000   1.0029   0.03020   0.01398  -0.0333   0.0271   1.0000 114.1641 250.0000
   7.500   1.0359   0.03853   0.02166  -0.0310   0.0268   1.0000 114.2092 250.0000
   8.000   1.0505   0.04928   0.03195  -0.0297   0.0270   1.0000 114.1764 250.0000
