  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.149 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1309   0.00789   0.00103  -0.0393   1.0000   1.0000   1.0000 250.0000
  -0.500   0.1849   0.00798   0.00105  -0.0389   1.0000   1.0000   1.0000 250.0000
   0.000   0.2387   0.00811   0.00117  -0.0385   1.0000   1.0000   1.0000 250.0000
   0.500   0.2925   0.00829   0.00140  -0.0383   1.0000   1.0000   1.0000 250.0000
   1.000   0.3915   0.00833   0.00151  -0.0468   0.9125   1.0000  11.9879 250.0000
   1.500   0.4524   0.00930   0.00130  -0.0452   0.6358   1.0000  43.4342 250.0000
   2.000   0.5024   0.01036   0.00161  -0.0435   0.5339   1.0000  54.9673 250.0000
   2.500   0.5544   0.01120   0.00193  -0.0425   0.4603   1.0000  63.2952 250.0000
   3.000   0.6068   0.01198   0.00224  -0.0416   0.3939   1.0000  70.8107 250.0000
   3.500   0.6591   0.01278   0.00255  -0.0408   0.3285   1.0000  78.2470 250.0000
   4.000   0.7111   0.01366   0.00287  -0.0400   0.2611   1.0000  85.9535 250.0000
   4.500   0.7627   0.01471   0.00328  -0.0393   0.1867   1.0000  94.5178 250.0000
   5.000   0.8123   0.01664   0.00414  -0.0385   0.1005   1.0000 104.6485 250.0000
   5.500   0.8602   0.01952   0.00575  -0.0371   0.0597   1.0000 109.6874 250.0000
   6.000   0.9083   0.02305   0.00803  -0.0354   0.0455   1.0000 111.5477 250.0000
   6.500   0.9560   0.02753   0.01142  -0.0337   0.0381   1.0000 112.5534 250.0000
   7.000   0.9977   0.03414   0.01645  -0.0320   0.0346   1.0000 113.0448 250.0000
   7.500   1.0279   0.04306   0.02491  -0.0299   0.0343   1.0000 113.0896 250.0000
