  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.377 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1447   0.00504   0.00069  -0.0419   1.0000   1.0000   1.0000 250.0000
  -0.500   0.2055   0.00511   0.00072  -0.0428   0.9958   1.0000   2.1249 250.0000
   0.000   0.2946   0.00506   0.00062  -0.0494   0.9274   1.0000  10.2835 250.0000
   0.500   0.3431   0.00605   0.00046  -0.0463   0.6425   1.0000  42.6818 250.0000
   1.000   0.3954   0.00679   0.00058  -0.0454   0.5299   1.0000  55.4233 250.0000
   1.500   0.4495   0.00729   0.00069  -0.0449   0.4614   1.0000  63.1662 250.0000
   2.000   0.5039   0.00775   0.00081  -0.0445   0.4033   1.0000  69.7439 250.0000
   2.500   0.5583   0.00822   0.00093  -0.0441   0.3484   1.0000  75.9786 250.0000
   3.000   0.6125   0.00874   0.00108  -0.0437   0.2917   1.0000  82.4510 250.0000
   3.500   0.6664   0.00935   0.00127  -0.0433   0.2333   1.0000  89.1449 250.0000
   4.000   0.7199   0.01007   0.00152  -0.0429   0.1752   1.0000  95.8474 250.0000
   4.500   0.7728   0.01097   0.00187  -0.0425   0.1135   1.0000 103.0884 250.0000
   5.000   0.8240   0.01250   0.00260  -0.0419   0.0494   1.0000 111.0268 250.0000
   5.500   0.8748   0.01425   0.00364  -0.0410   0.0290   1.0000 113.8624 250.0000
   6.000   0.9227   0.01674   0.00516  -0.0398   0.0218   1.0000 115.0179 250.0000
   6.500   0.9720   0.01871   0.00654  -0.0385   0.0179   1.0000 115.7247 250.0000
   7.000   0.9979   0.01777   0.00793  -0.0346   0.0156   1.0000 116.2053 250.0000
   7.500   1.0373   0.02252   0.01140  -0.0324   0.0142   1.0000 116.5288 250.0000
   8.000   1.0640   0.03040   0.01736  -0.0296   0.0137   1.0000 116.6387 250.0000
   8.500   1.1157   0.04060   0.02442  -0.0313   0.0123   1.0000 116.9459 250.0000
   9.000   1.0666   0.06076   0.04506  -0.0329   0.0153   1.0000 116.2681 250.0000
   9.500   1.0301   0.07847   0.06354  -0.0511   0.0155   1.0000 116.2261 250.0000
