  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.168 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1328   0.00745   0.00098  -0.0396   1.0000   1.0000   1.0000 250.0000
  -0.500   0.1869   0.00753   0.00101  -0.0392   1.0000   1.0000   1.0000 250.0000
   0.000   0.2409   0.00766   0.00112  -0.0389   1.0000   1.0000   1.0000 250.0000
   0.500   0.2948   0.00783   0.00134  -0.0387   1.0000   1.0000   1.0000 250.0000
   1.000   0.4034   0.00781   0.00121  -0.0484   0.8390   1.0000  20.3717 250.0000
   1.500   0.4509   0.00904   0.00119  -0.0448   0.6045   1.0000  46.9725 250.0000
   2.000   0.5020   0.00996   0.00147  -0.0435   0.5134   1.0000  57.2925 250.0000
   2.500   0.5544   0.01072   0.00174  -0.0426   0.4438   1.0000  65.1562 250.0000
   3.000   0.6072   0.01143   0.00201  -0.0418   0.3792   1.0000  72.4798 250.0000
   3.500   0.6599   0.01218   0.00229  -0.0411   0.3150   1.0000  79.7849 250.0000
   4.000   0.7122   0.01302   0.00259  -0.0404   0.2482   1.0000  87.4260 250.0000
   4.500   0.7641   0.01405   0.00297  -0.0398   0.1760   1.0000  95.7599 250.0000
   5.000   0.8140   0.01593   0.00381  -0.0390   0.0914   1.0000 105.7513 250.0000
   5.500   0.8620   0.01875   0.00541  -0.0377   0.0544   1.0000 110.3737 250.0000
   6.000   0.9093   0.02222   0.00749  -0.0361   0.0414   1.0000 112.1012 250.0000
   6.500   0.9566   0.02666   0.01055  -0.0345   0.0345   1.0000 113.0514 250.0000
   7.000   1.0008   0.03189   0.01544  -0.0324   0.0308   1.0000 113.6061 250.0000
   7.500   1.0289   0.04217   0.02527  -0.0300   0.0319   1.0000 113.4321 250.0000
   8.000   1.0366   0.05532   0.03817  -0.0293   0.0363   1.0000 112.8100 250.0000
