  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.073 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1198   0.01116   0.00140  -0.0373   1.0000   1.0000   1.0000 250.0000
  -0.500   0.1729   0.01126   0.00140  -0.0369   1.0000   1.0000   1.0000 250.0000
   0.000   0.2257   0.01141   0.00153  -0.0364   1.0000   1.0000   1.0000 250.0000
   0.500   0.2783   0.01162   0.00179  -0.0361   1.0000   1.0000   1.0000 250.0000
   1.000   0.3305   0.01194   0.00224  -0.0361   1.0000   1.0000   1.0000 250.0000
   1.500   0.4273   0.01244   0.00308  -0.0458   0.9412   1.0000   8.7032 250.0000
   2.000   0.5113   0.01315   0.00291  -0.0471   0.6991   1.0000  36.2719 250.0000
   2.500   0.5599   0.01471   0.00360  -0.0442   0.5838   1.0000  49.3191 250.0000
   3.000   0.6099   0.01621   0.00442  -0.0421   0.4980   1.0000  59.0262 250.0000
   3.500   0.6600   0.01762   0.00525  -0.0403   0.4203   1.0000  67.8224 250.0000
   4.000   0.7098   0.01902   0.00604  -0.0386   0.3443   1.0000  76.4446 250.0000
   4.500   0.7584   0.02050   0.00671  -0.0368   0.2631   1.0000  85.7203 250.0000
   5.000   0.8053   0.02268   0.00766  -0.0350   0.1726   1.0000  96.1477 250.0000
   5.500   0.8534   0.02640   0.00995  -0.0333   0.1119   1.0000 103.2826 250.0000
   6.000   0.9023   0.03132   0.01377  -0.0315   0.0856   1.0000 106.4594 250.0000
   6.500   0.9473   0.03789   0.01946  -0.0298   0.0743   1.0000 107.8451 250.0000
   7.000   0.9792   0.04787   0.02928  -0.0285   0.0718   1.0000 108.1620 250.0000
   7.500   0.9953   0.06014   0.04151  -0.0289   0.0737   1.0000 107.9270 250.0000
